"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Steap3","OK",4.77187079179486e-106,21.8406266187955,0.0473347466046594,"Steap3",1.33673448158451e-105,"1","1",2.06338412524463,0.000747988051761794
"C4bp","OK",0,172.60587843354,0.37471321920174,"C4bp",0,"1","1",0.704411247980604,-1.07241599815429
"Pm20d1","OK",2.37787204345233e-169,27.71384153941,0.0600879831737653,"Pm20d1",7.80885840587655e-169,"1","1",2.31066055060626,0.959461281127323
"Rab29","OK",9.2158975841325e-102,21.3849922490477,0.0463544713623674,"Rab29",2.54258550020998e-101,"1","1",1.83675296069385,-1.39604466217102
"Golt1a","OK",1.12300027186756e-268,35.0000485244943,0.0759238507125411,"Golt1a",4.43041533620666e-268,"1","1",2.70225507975818,-0.313574960404049
"Adipor1","OK",0,107.782144921713,0.233964545645923,"Adipor1",0,"1","1",0.687671313297758,-1.07050721901001
"Tmem9","OK",0,45.2864265838909,0.0982590364647328,"Tmem9",0,"1","1",2.0706082081914,-0.673577478104244
"Ddx59","OK",0.0057375881518457,2.52788551771431,0.00541555954791867,"Ddx59",0.00827610498453654,"1","1",0.678741762650022,-1.09776203888
"F13b","OK",0,123.564709530435,0.268227730285026,"F13b",0,"1","1",2.5476179814458,0.625555345839848
"Rnf2","OK",1.43371738994175e-44,13.956612195877,0.0302267513928362,"Rnf2",3.19919201486491e-44,"1","1",0.653901541841039,-1.44664995925964
"Tor1aip2","OK",0,86.804901258053,0.18840996924973,"Tor1aip2",0,"1","1",0.805237869036207,-1.12629168289245
"Cryzl2","OK",0,68.2231834778832,0.148060490170694,"Cryzl2",0,"1","1",2.26629407168628,-0.738608529739986
"4930523C07Rik","OK",1.07928002161611e-10,6.34961389463349,0.0137016390310085,"4930523C07Rik",1.84800623211797e-10,"1","1",2.44636399508716,0.927191564864506
"Prdx6","OK",0,70.2664888230174,0.152499797829231,"Prdx6",0,"1","1",2.54566247226001,-0.915115764313351
"Gorab","OK",3.76582797138651e-18,8.60651307897495,0.0186061156426163,"Gorab",7.03533065173805e-18,"1","1",1.16372723342181,-1.3469828869635
"Tada1","OK",1.64238962251125e-153,26.3669067380006,0.0571736408553972,"Tada1",5.2007307678735e-153,"1","1",0.843285599958906,-1.12364571350158
"Aldh9a1","OK",0,160.948962838666,0.349404216876156,"Aldh9a1",0,"1","1",1.32722390652896,-0.150674274140011
"Fcgr2b","OK",1.38105069099188e-44,13.9592799843693,0.0302224519135515,"Fcgr2b",3.08212055608339e-44,"1","1",0.832517573845396,-0.925604989700924
"Cfap126","OK",9.34140659046323e-13,7.04397764503612,0.0152098153497751,"Cfap126",1.6392392714804e-12,"1","1",1.62893469096423,-1.65562742012085
"Sdhc","OK",0,87.0124848150447,0.188868710021558,"Sdhc",0,"1","1",2.48445255519153,-1.26111881988586
"Ndufs2","OK",0,142.583559292174,0.309530281166971,"Ndufs2",0,"1","1",0.890917310726652,-0.269193818741451
"Ppox","OK",2.14489038196491e-261,34.5181216266609,0.0748669808585026,"Ppox",8.36076197477698e-261,"1","1",0.943898508560667,-0.616130998306881
"Dedd","OK",0,39.3731627058743,0.085416012639075,"Dedd",0,"1","1",0.843278834831724,-0.994849612885128
"Nit1","OK",0,95.5803209486764,0.207469962617711,"Nit1",0,"1","1",2.34414202929736,-0.826647451096187
"F11r","OK",0,159.315169003249,0.345857046616652,"F11r",0,"1","1",0.854259649527082,-0.558813026123653
"Alyref2","OK",1.45661432411988e-32,11.8245896336915,0.0255950903983122,"Alyref2",3.04083123821375e-32,"1","1",1.81514961482287,-0.139471938782345
"Pex19","OK",0,62.9650798926749,0.13664175522177,"Pex19",0,"1","1",1.48389203311206,0.188039371795048
"Pea15a","OK",0,42.0681602742157,0.0912685243614391,"Pea15a",0,"1","1",1.82331914664508,-0.652983834915768
"Igsf8","OK",0,107.878219546484,0.23415388708836,"Igsf8",0,"1","1",1.61995811225177,-0.108933856659542
"Crp","OK",0,141.25435474711,0.306640085056034,"Crp",0,"1","1",2.8436315751195,0.952865907973637
"Aim2","OK",0.000120460486893413,3.67172274017547,0.00789546951031442,"Aim2",0.000184011169441508,"1","1",2.36602051020862,0.902997920340885
"Desi2","OK",0,89.0275587870002,0.193231208039586,"Desi2",0,"1","1",0.749882975828657,0.378779480285038
"Smyd3","OK",7.06358976043201e-30,11.2935149350223,0.0244359944056527,"Smyd3",1.45029325873107e-29,"1","1",0.868531415474424,-0.637132098847042
"Gm31728","OK",0.00598484166685422,2.51303684398926,0.00537136514382133,"Gm31728",0.00862382253725853,"1","1",2.41837138892413,-0.935954024963985
"H3f3a","OK",0,78.5882509704544,0.17057756518882,"H3f3a",0,"1","1",2.7010169720769,-1.27677004592956
"Cnih4","OK",1.50041373727107e-290,36.4095979707318,0.078992438233318,"Cnih4",6.11946757950614e-290,"1","1",1.9095519280553,-1.75123851554931
"Degs1","OK",0,140.956905055945,0.305993599829834,"Degs1",0,"1","1",2.07356316806079,-1.13732784050048
"1700056E22Rik","OK",6.31880189516044e-06,4.36628763678621,0.00940467297840927,"1700056E22Rik",9.98896125446647e-06,"1","1",2.83265621424914,0.0560129378503458
"Marc1","OK",0,205.135756686078,0.445349837501186,"Marc1",0,"1","1",2.90479094744922,0.994571039504399
"Marc2","OK",0,125.284640035252,0.271969206510451,"Marc2",0,"1","1",1.59686143161059,0.24947459442078
"Bpnt1","OK",1.27346296260962e-217,31.4658664555838,0.0682429169111606,"Bpnt1",4.61088680908961e-217,"1","1",0.475859692555675,-0.396346976929317
"Tatdn3","OK",1.67002255716997e-78,18.720971343851,0.0405713030494402,"Tatdn3",4.29646669635921e-78,"1","1",2.44903642894031,-1.07082813041748
"D730003I15Rik","OK",0.0051025678706984,2.56879992947127,0.0055096985612349,"D730003I15Rik",0.00737470736490394,"1","1",1.99825412989856,-1.19359438674987
"Proser2","OK",4.87801929451361e-73,18.0382642530035,0.0390871893708324,"Proser2",1.23241367930473e-72,"1","1",1.33866710425616,0.902804205245365
"Kin","OK",1.68123294642735e-86,19.6774902126991,0.042640230875177,"Kin",4.43247289024541e-86,"1","1",1.00174332619906,-0.849437644653927
"Il15ra","OK",2.78800889241877e-72,17.9416639206026,0.0388741358079014,"Il15ra",7.0218047762217e-72,"1","1",2.35695202113391,0.4190939162439
"Fbxo18","OK",4.22440649545713e-32,11.7348378067215,0.0253893799693712,"Fbxo18",8.78655907830727e-32,"1","1",1.05631698132754,0.616004535979618
"Mindy3","OK",0,40.5849061244391,0.0880440479101268,"Mindy3",0,"1","1",0.984007248890409,-1.43725030677856
"Pter","OK",0,146.298203026301,0.317595284040458,"Pter",0,"1","1",2.62498481036426,0.726964542693485
"Rsu1","OK",0,46.3371496725681,0.100540957994355,"Rsu1",0,"1","1",1.80254347087146,-1.61943261879028
"Msrb2","OK",5.42353200301276e-79,18.7807820457577,0.040703681086474,"Msrb2",1.40024904603479e-78,"1","1",2.54484731913806,-1.24136083381713
"Gm13375","OK",0.000305691594894459,3.42651357996878,0.00736337866503807,"Gm13375",0.000462217516140497,"1","1",2.15430016280414,-1.43328397529663
"Thnsl1","OK",4.34941814285671e-29,11.1326718148029,0.0240834138248953,"Thnsl1",8.89207927991905e-29,"1","1",1.31365741254092,-1.43541138427795
"Hnmt","OK",9.15550640613971e-145,25.592878282621,0.0554900343615186,"Hnmt",2.8375773596537e-144,"1","1",2.55974824191333,0.0957294200128214
"Il1rn","OK",0,74.1536515372488,0.160942617744378,"Il1rn",0,"1","1",2.15179676772357,-1.23280542152465
"Nsmf","OK",0,61.0107937719802,0.132393033598234,"Nsmf",0,"1","1",0.1696925556779,0.56810481292664
"Entpd8","OK",0,63.8609419324552,0.138578325606819,"Entpd8",0,"1","1",2.7818287110448,0.455809781379093
"Dpp7","OK",6.1804186864956e-280,35.7325246375565,0.0775010913804729,"Dpp7",2.48693685748876e-279,"1","1",2.26402313472033,0.677065560645451
"Uap1l1","OK",0,89.8324548433908,0.19497853215515,"Uap1l1",0,"1","1",2.04509157897235,-0.907589605026851
"Pmpca","OK",0,40.3900201263468,0.0876254238778899,"Pmpca",0,"1","1",0.930023560535917,-0.708364656143795
"Egfl7","OK",4.30047879504604e-40,13.2014961888482,0.0285679301936933,"Egfl7",9.36957721832652e-40,"1","1",2.26579017401935,-0.797041585617672
"Med27","OK",3.03040371459603e-107,21.9662196528584,0.0476108116438158,"Med27",8.52172437488622e-107,"1","1",1.16165621043445,-0.825217178040157
"Endog","OK",0,59.5386980433366,0.129212216911368,"Endog",0,"1","1",2.30785603286029,-1.09772627609314
"Phyhd1","OK",0,46.2154313480251,0.10027628827657,"Phyhd1",0,"1","1",0.501704490047702,-0.619660785370479
"Sh3glb2","OK",6.13993469697619e-225,31.9962903755616,0.0693902425827611,"Sh3glb2",2.25077079812838e-224,"1","1",0.847216019642362,-0.119829824143062
"Dolpp1","OK",4.4591472038539e-243,33.2748727376028,0.072164606942252,"Dolpp1",1.69127506447162e-242,"1","1",1.08235246897937,-1.11292760627807
"Tor1a","OK",0,82.866807003094,0.179860840780737,"Tor1a",0,"1","1",2.03676635981799,-1.05706446426452
"Hmcn2","OK",2.39438102954358e-18,8.65829421445485,0.0187058601238627,"Hmcn2",4.48193263079603e-18,"1","1",2.0438053107381,-1.33262555854858
"St6galnac6","OK",1.0884438059817e-144,25.5861288114292,0.0554722831316774,"St6galnac6",3.37274508373256e-144,"1","1",1.18296302319766,0.647599527663578
"Sh2d3c","OK",0,40.5321880873034,0.087927634804574,"Sh2d3c",0,"1","1",1.59023566008807,-0.282094648056637
"Slc2a8","OK",8.60408209091828e-264,34.6774961165303,0.0752076379858544,"Slc2a8",3.37446505961456e-263,"1","1",1.18626875640155,0.22360641700684
"Rabepk","OK",2.78037132840014e-143,25.4593607504997,0.0552040310921598,"Rabepk",8.59117359650641e-143,"1","1",1.83674735785724,-0.864468743973385
"AI182371","OK",0,158.201215566189,0.343440531017814,"AI182371",0,"1","1",2.75165016413928,0.741554567641606
"Nek6","OK",0,107.841423227253,0.234089041556949,"Nek6",0,"1","1",0.658327067506322,-0.419212749176632
"Rbm43","OK",2.4751451655418e-17,8.38787003403595,0.0181348731284157,"Rbm43",4.5777488680262e-17,"1","1",1.30589915276767,-1.14269869583191
"Arl6ip6","OK",6.22311071493389e-158,26.7497035568008,0.0579961308279324,"Arl6ip6",1.99199342980848e-157,"1","1",1.52789039374591,-0.803118636780392
"Gpd2","OK",4.71148633150077e-110,22.2580639545664,0.0482445403204091,"Gpd2",1.33569112039938e-109,"1","1",1.39978600503207,0.697270462340702
"Ifih1","OK",2.72799232601339e-158,26.7804733983325,0.0580687092523828,"Ifih1",8.73949956335002e-158,"1","1",2.10661930800677,-0.155766418152462
"Grb14","OK",0,87.1031689771383,0.189057121515732,"Grb14",0,"1","1",1.69632477523089,0.7666440699762
"Ttc21b","OK",4.04009217087249e-05,3.9420092978871,0.00844793955030703,"Ttc21b",6.25632464217071e-05,"1","1",1.30083740712405,-0.126249959641109
"Mettl8","OK",6.94534019615766e-25,10.2345028218406,0.0221376743341242,"Mettl8",1.37196658277329e-24,"1","1",0.786226997387418,-0.860441854172359
"Hat1","OK",6.01865712339626e-50,14.8131986359687,0.0320931176749982,"Hat1",1.37873946930484e-49,"1","1",2.19801170588733,-1.39628618019165
"Metap1d","OK",0,59.018574176668,0.128076826158915,"Metap1d",0,"1","1",2.12148518325091,-0.941654374771725
"Pdk1","OK",1.95710054406495e-38,12.9107597040517,0.0279447322957052,"Pdk1",4.2249438766846e-38,"1","1",1.19645626307727,0.94330115062653
"Rapgef4","OK",0,45.3457236635757,0.0983785915146665,"Rapgef4",0,"1","1",1.24823785783053,0.972885677642216
"Ola1","OK",0,68.6974787090534,0.149097284627767,"Ola1",0,"1","1",1.93823582888843,-1.83294551628173
"Gpr155","OK",1.12562331904307e-15,7.92665661995759,0.0171091167947611,"Gpr155",2.04577465516511e-15,"1","1",2.16734332801105,1.07701058132111
"Zfp385b","OK",1.81020691901177e-41,13.4380101793949,0.0290969182557502,"Zfp385b",3.97389693696523e-41,"1","1",2.80846650363208,0.399259874648441
"Ube2e3","OK",0,85.1827887820292,0.184890734341042,"Ube2e3",0,"1","1",1.5242021775365,-0.946853568726192
"Tmx2","OK",0,62.993604127393,0.13670798330713,"Tmx2",0,"1","1",1.64930302859546,0.0378289912408487
"Med19","OK",0,37.5720745969802,0.0815075821836678,"Med19",0,"1","1",1.44894118071795,-1.55004637497009
"Clp1","OK",7.06429252179165e-182,28.7345502068339,0.0623122817134792,"Clp1",2.38795840086948e-181,"1","1",1.04899198771716,-0.754586866074215
"Gm19426","OK",1.75842889142383e-07,5.09340690403385,0.0109757289905613,"Gm19426",2.86703616761942e-07,"1","1",2.48590070964099,-0.0175797249609335
"Slc43a1","OK",8.5138541465536e-175,28.1621207740969,0.0610589533614695,"Slc43a1",2.84036113842022e-174,"1","1",2.11730391741992,0.764443585700382
"Kbtbd4","OK",1.17588899403845e-77,18.616721740682,0.0403339201855117,"Kbtbd4",3.01710432947944e-77,"1","1",0.312697584044942,-0.565509011917721
"Nr1h3","OK",0,128.417586414986,0.278763421264481,"Nr1h3",0,"1","1",0.660760680449018,-0.154003789597164
"Acp2","OK",0,44.7913839311701,0.0971745757145525,"Acp2",0,"1","1",0.915180186045179,-0.886915614777218
"F2","OK",0,241.723080605722,0.52477087763032,"F2",0,"1","1",1.47391969920398,0.711114713973393
"Pex16","OK",0,125.024677814209,0.271397611365797,"Pex16",0,"1","1",2.14689011336566,0.340857097930302
"Hsd17b12","OK",0,109.906874765173,0.238579254208179,"Hsd17b12",0,"1","1",2.00137777091266,-1.21265118377746
"Commd9","OK",1.14640121352916e-238,32.9685672550165,0.0715109024367434,"Commd9",4.3107498883208e-238,"1","1",2.16523082019092,-1.29839008110107
"Fbxo3","OK",0,51.949262537577,0.112724248013707,"Fbxo3",0,"1","1",2.18864352465869,0.679333278960575
"Cd59a","OK",0,48.0888819970019,0.104349042210624,"Cd59a",0,"1","1",1.83499212027789,-0.792450120621334
"Cstf3","OK",2.59515067368612e-153,26.3495749045397,0.0571348269549996,"Cstf3",8.21092169582748e-153,"1","1",0.329509074103841,0.139464208907475
"Depdc7","OK",0,54.0520676334331,0.117294133155456,"Depdc7",0,"1","1",2.05753273726703,-1.13715093391479
"Elp4","OK",6.08647648525505e-27,10.6834003033908,0.0231197545315163,"Elp4",1.22264131074414e-26,"1","1",1.05350388051272,-0.228888204270016
"Mpped2","OK",3.37834694249722e-16,8.07483682672424,0.0174278155819051,"Mpped2",6.17442869750536e-16,"1","1",1.38346613408328,0.393747041053166
"Mettl15","OK",4.15214123701444e-09,5.76216282601245,0.0124325508854643,"Mettl15",6.95412178104407e-09,"1","1",1.21540219546557,-1.16463725822509
"Ivd","OK",0,113.147902411652,0.245610280589465,"Ivd",0,"1","1",1.7438476777196,0.752632925338139
"Chst14","OK",1.73699770005486e-14,7.57930925361933,0.0163680406578621,"Chst14",3.1126202500223e-14,"1","1",1.14923031092883,-1.03972857254089
"Ccdc32","OK",6.21195659904887e-51,14.965045383652,0.0324177588201991,"Ccdc32",1.42921638088928e-50,"1","1",2.22341234446765,-0.904255798035274
"Rmdn3","OK",2.4561138400846e-220,31.6637027405795,0.068669399406122,"Rmdn3",8.92459861788388e-220,"1","1",0.0415100848794075,-0.275223663025509
"1700020I14Rik","OK",0,39.0070460484019,0.0846248552096817,"1700020I14Rik",0,"1","1",1.51295895339251,-1.24647515075744
"Ndufaf1","OK",0,45.1348171348955,0.0979277249993168,"Ndufaf1",0,"1","1",2.28518683673144,-1.51146238105835
"Rtf1","OK",0,45.6405951717309,0.0990176744743559,"Rtf1",0,"1","1",0.157019654524335,0.655836531943669
"Lrrc57","OK",8.22498182143253e-11,6.39128297217802,0.013806722310491,"Lrrc57",1.41006261411737e-10,"1","1",1.68915600539447,-1.44626848953308
"Lcmt2","OK",8.64122933480548e-104,21.6017804317339,0.0468227283634236,"Lcmt2",2.40133400611578e-103,"1","1",0.988856801998624,-0.423601319962154
"Ell3","OK",1.78497924705561e-27,10.7966489538465,0.0233574101355817,"Ell3",3.60453835037336e-27,"1","1",2.66439683200122,0.554791996306767
"Casc4","OK",8.35733883985267e-50,14.7911209331094,0.0320293917174486,"Casc4",1.91362078665664e-49,"1","1",1.73065407038928,-1.36664741294921
"B2m","OK",0,86.2777595239132,0.187242435505099,"B2m",0,"1","1",2.28671915293933,-1.06152360694946
"Galk2","OK",4.06782263036571e-96,20.7697049680568,0.0450155759808458,"Galk2",1.10398948220145e-95,"1","1",0.588093349945554,-1.1388689781958
"Slc27a2","OK",0,195.529115475245,0.424490365775785,"Slc27a2",0,"1","1",1.7477710938573,0.739036032981266
"Gabpb1","OK",8.95229557804905e-42,13.4900224965149,0.0292065902806816,"Gabpb1",1.9700707330525e-41,"1","1",1.38722539902926,-0.69599693077148
"Sppl2a","OK",0,126.102961859586,0.273740270179462,"Sppl2a",0,"1","1",0.0754505491376015,-0.313473394089351
"Fahd2a","OK",1.61002073393079e-125,23.8015311968412,0.0516042447229183,"Fahd2a",4.77552220403049e-125,"1","1",2.12685198546649,-1.28542821662963
"Prom2","OK",1.91465769739476e-12,6.94334174694132,0.0149707091184272,"Prom2",3.34873871671954e-12,"1","1",2.45048267604114,0.977000305480351
"Zc3h8","OK",4.85057646249782e-14,7.44490864257151,0.0160793905711881,"Zc3h8",8.63947264150344e-14,"1","1",1.08273322345019,-0.174570491486202
"Gm10762","OK",6.50549758023222e-07,4.83958589101182,0.0104275354711413,"Gm10762",1.04852991923739e-06,"1","1",1.51678938628436,-1.42313401954712
"Ttl","OK",0.000116113258805019,3.68110370744869,0.00790679406701059,"Ttl",0.000177405869445538,"1","1",1.42757482291461,-1.55296104209961
"Idh3b","OK",0,122.543899852529,0.266017446100462,"Idh3b",0,"1","1",2.37675804854632,-0.945245196991573
"Ubox5","OK",0.00820630942962119,2.39960841405995,0.00512894409456213,"Ubox5",0.0117573893772871,"1","1",0.622300857913503,0.11946971160828
"4930402H24Rik","OK",3.79961453365066e-75,18.3046402113438,0.0396636634319541,"4930402H24Rik",9.67295123760244e-75,"1","1",0.904917219889173,0.0948119853204386
"Ap5s1","OK",0,56.2339498990717,0.122025801150214,"Ap5s1",0,"1","1",2.00847060443164,-0.0905510689550741
"Mavs","OK",2.03253149495309e-295,36.71594831097,0.0796396596957439,"Mavs",8.34525190170586e-295,"1","1",0.904103527081022,0.709469983405461
"Pcna","OK",4.78582265201271e-63,16.7187432417541,0.0362240848307566,"Pcna",1.16309532905299e-62,"1","1",2.28510160208941,-1.392932584458
"Hao1","OK",0,125.709059286952,0.272890894993881,"Hao1",0,"1","1",2.75267750979663,0.779149839705815
"Dstn","OK",0,130.274234145211,0.28280277702407,"Dstn",0,"1","1",1.45299322367907,-1.64150922554077
"Mgme1","OK",0.00309704337931709,2.73732605341599,0.00587501604474297,"Mgme1",0.00451488875475937,"1","1",1.41440672637225,-0.0673505570227011
"Rbbp9","OK",1.78359337585583e-63,16.7774690459638,0.0363524121628653,"Rbbp9",4.34223090216697e-63,"1","1",1.16929967166186,-1.5118417050177
"Rin2","OK",2.33697157689681e-11,6.5809682756163,0.0141950586281936,"Rin2",4.03850405692905e-11,"1","1",0.42692003981472,0.775848100013127
"Foxa2","OK",5.58472741248051e-213,31.1246725349464,0.0674932675805546,"Foxa2",2.00550218283194e-212,"1","1",0.970618555557737,0.71617860538422
"Commd7","OK",0,59.7737859222268,0.129716516522442,"Commd7",0,"1","1",2.01571960211993,-1.72369735496582
"Snta1","OK",7.99361259740198e-228,32.2030680579076,0.0698404572292193,"Snta1",2.94296313863504e-227,"1","1",1.29566676379443,-0.435982873612057
"E2f1","OK",3.47589325444833e-07,4.96270573766736,0.0106905944718794,"E2f1",5.63371190373512e-07,"1","1",0.290884027493009,-0.443966319733272
"Pxmp4","OK",0,53.0839513223393,0.115195686471134,"Pxmp4",0,"1","1",1.82951969863177,0.579649755782475
"Ahcy","OK",0,194.22860192832,0.421665645764695,"Ahcy",0,"1","1",2.09483928443194,0.942126343078007
"Gss","OK",0,180.038023805264,0.390854059644318,"Gss",0,"1","1",0.978878328812131,-1.23694865959228
"Uqcc1","OK",2.62648955065007e-89,20.0023574829186,0.0433552596624265,"Uqcc1",6.98710058760607e-89,"1","1",0.873629311335096,-0.98186176078857
"6430550D23Rik","OK",0.00867129377693356,2.37936301504486,0.00503164565952382,"6430550D23Rik",0.012408907324246,"1","1",2.12157912017108,0.189790556258549
"Ergic3","OK",0,162.517388499926,0.352811049456146,"Ergic3",0,"1","1",1.9240246510625,-0.895679166489254
"Cpne1","OK",1.99706934305566e-07,5.06923688554517,0.0109126123562042,"Cpne1",3.25232155846974e-07,"1","1",0.862327466022977,-0.0931801106268271
"Nfs1","OK",0,69.1857790393783,0.150147311541689,"Nfs1",0,"1","1",0.895883092892179,-0.654380014114986
"Gm11454","OK",2.85241290852677e-13,7.20735709522277,0.0155679080813101,"Gm11454",5.03484886503348e-13,"1","1",1.52818186045886,-1.56055729644836
"Tox2","OK",5.94631126721047e-31,11.508943618303,0.0249064689793412,"Tox2",1.22846605834523e-30,"1","1",1.28507126332522,0.921666691130985
"Oser1","OK",0,55.8047950128592,0.12109529156738,"Oser1",0,"1","1",0.628357568991193,-1.29332726257385
"Neurl2","OK",2.10040698549055e-06,4.60119129639813,0.00991100111229423,"Neurl2",3.35046181955775e-06,"1","1",1.21926725865603,-0.968982627564083
"Ctsa","OK",0,150.636074263186,0.327011034730715,"Ctsa",0,"1","1",1.26499963761569,0.61659056884705
"Ube2v1","OK",0,138.963591201341,0.301669513682332,"Ube2v1",0,"1","1",1.72643751860858,-1.66122024314941
"Mocs3","OK",4.70657282022068e-149,25.9753212401396,0.0563141202665483,"Mocs3",1.47151224901533e-148,"1","1",0.923724631083021,-0.716365268402706
"Fam210b","OK",0,78.5473344299107,0.170487431868926,"Fam210b",0,"1","1",1.54116506339313,-1.5315794255072
