"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Tfcp2l1","OK",2.44467553329254e-07,5.03060477443442,0.010801552699484,"Tfcp2l1",3.97451068399381e-07,"2","1",-2.36074154614209,1.70949698430954
"Ccnt2","OK",1.06315501873795e-96,20.8340639060921,0.0451396404885695,"Ccnt2",2.89047628674974e-96,"2","1",-1.40745954750775,1.43883062345444
"R3hdm1","OK",1.87181165749206e-235,32.7436104658412,0.0710143833441985,"R3hdm1",6.9904387101513e-235,"2","1",-0.949057509887209,1.08429093105256
"Gm29427","OK",0.000158953903277762,3.60025291195268,0.00753128730400165,"Gm29427",0.000241992117230517,"2","1",-2.86851709126233,0.883206317252506
"Yod1","OK",4.87600878057802e-43,13.7029214292928,0.0296487754615417,"Yod1",1.08110378447109e-42,"2","1",-3.25259821652173,1.14793820125519
"AA986860","OK",3.92984645732919e-06,4.46897060671768,0.00958755355701299,"AA986860",6.23946091240858e-06,"2","1",-3.16817515133618,0.966714570350041
"Ikbke","OK",2.3379987056764e-287,36.2072828645736,0.078527247740844,"Ikbke",9.49513760060415e-287,"2","1",-1.87542360066175,1.55253089410721
"Nucks1","OK",0,45.6870945717727,0.0991171120119178,"Nucks1",0,"2","1",-1.60096280812024,1.33999163848816
"Elk4","OK",7.49142694468773e-101,21.2869962834715,0.0461193980406377,"Elk4",2.06273378388949e-100,"2","1",-1.82194106816052,2.36855566134213
"Rbbp5","OK",5.17560596856716e-15,7.73486594290847,0.0167061992289484,"Rbbp5",9.330095324277e-15,"2","1",-1.19569390057324,1.17617685539185
"Ppp1r15b","OK",0,38.5445961624538,0.0836006140313833,"Ppp1r15b",0,"2","1",-1.53328471421002,2.1911047045654
"Sox13","OK",2.11315863462908e-16,8.13189474292757,0.0175348317562822,"Sox13",3.87180793476281e-16,"2","1",-2.15970413922071,1.78557456476151
"Klhl12","OK",9.98046159832552e-63,16.674880800958,0.0361068607662624,"Klhl12",2.42170408663724e-62,"2","1",-2.26616137264966,1.59890724164902
"Kdm5b","OK",0,41.2797269227113,0.0895363529942881,"Kdm5b",0,"2","1",-1.96390741108655,1.1625238154596
"Ppp1r12b","OK",5.52925448939356e-06,4.39536831026104,0.00941342006444329,"Ppp1r12b",8.75255852696048e-06,"2","1",-2.40183871029614,1.77506268960892
"Arl8a","OK",2.14683350431275e-44,13.9278020044589,0.0301388476576291,"Arl8a",4.78834494710105e-44,"2","1",-2.15952484844922,0.74696964961945
"Ipo9","OK",1.57412416235809e-11,6.63946449076103,0.01432896914431,"Ipo9",2.7285412375354e-11,"2","1",-1.82440250157117,1.5352466796106
"Camsap2","OK",2.53453558423566e-24,10.1084287290208,0.0218451959988227,"Camsap2",4.98545426922246e-24,"2","1",-1.72289746044873,1.41841466171204
"Zfp281","OK",9.18611135609334e-132,24.3970680619248,0.0528814342455043,"Zfp281",2.7626846773193e-131,"2","1",-1.65383904217481,1.25238544685303
"Nr5a2","OK",0,46.9259179215965,0.101800221683367,"Nr5a2",0,"2","1",-1.84494035481214,1.79723520023285
"Dennd1b","OK",4.99226795192532e-66,17.1230825408736,0.037083978528486,"Dennd1b",1.22826785207694e-65,"2","1",-2.04943864582776,1.91065434557854
"Zbtb41","OK",1.06090965232454e-15,7.93400945665981,0.0171383171806647,"Zbtb41",1.92861770109965e-15,"2","1",-1.78780191181897,1.30613727313935
"Trove2","OK",1.95443801248574e-05,4.11280083141852,0.00884020429432974,"Trove2",3.05309956828616e-05,"2","1",-2.13935463665723,1.86901081544815
"Xpr1","OK",9.14019013223268e-79,18.7530489623324,0.0406149229263342,"Xpr1",2.3558474919462e-78,"2","1",-2.00492041348218,1.45396704418122
"Cep350","OK",1.44477319004863e-118,23.1203622083922,0.0500908532355592,"Cep350",4.1992146417138e-118,"2","1",-2.58189885853528,2.11900327546059
"Gm10031","OK",0,41.3928887767597,0.0897962845053474,"Gm10031",0,"2","1",-1.41927199600934,0.707065412825932
"Fam20b","OK",7.32632833284755e-07,4.81591544250928,0.0103706845221808,"Fam20b",1.1797113182453e-06,"2","1",-1.80414288281201,1.72644377691208
"Rasal2","OK",1.96452530842112e-09,5.88715295499696,0.0126852254701755,"Rasal2",3.30614182327697e-09,"2","1",-1.27333944081067,1.27066750270783
"Cop1","OK",1.47518893579936e-74,18.2306052537008,0.0394835918351991,"Cop1",3.74615844601485e-74,"2","1",-2.80349557636975,1.61580950958191
"Klhl20","OK",0.00544923698322139,2.5459373710884,0.00544254336707769,"Klhl20",0.00786610064002838,"2","1",-1.91730063198804,0.841747233695378
"Mettl13","OK",1.42928243544785e-08,5.54988566366736,0.0119619667733039,"Mettl13",2.37125322199734e-08,"2","1",-2.12292878865003,1.11190874320923
"Prrc2c","OK",0,59.3273450435209,0.128725123816606,"Prrc2c",0,"2","1",-1.39150135754346,1.2588088010019
"Pou2f1","OK",1.94298146010356e-07,5.07446081737216,0.0109319270770596,"Pou2f1",3.16591928043034e-07,"2","1",-2.37088053463697,1.25201768619477
"B930036N10Rik","OK",3.30925930144183e-05,3.98959866020057,0.00855867705467124,"B930036N10Rik",5.13808696686525e-05,"2","1",-0.933732440459719,1.40944547397553
"Copa","OK",0,99.0250677001583,0.214930142802399,"Copa",0,"2","1",-2.776363542068,1.04542834503113
"Dcaf8","OK",0,61.3467986999094,0.133123078146778,"Dcaf8",0,"2","1",-1.15478532551526,0.940802881545414
"Zbtb18","OK",2.97347488769864e-71,17.8096604403638,0.0385656685883191,"Zbtb18",7.4594884911929e-71,"2","1",-2.53175633190869,2.07967475993096
"Hnrnpu","OK",0,103.980494102248,0.225705733772516,"Hnrnpu",0,"2","1",-1.25441627739667,0.601159045523991
"Cnst","OK",2.55882943929442e-08,5.44717332458801,0.0117309588732446,"Cnst",4.22965949280565e-08,"2","1",-1.63228147267102,2.35168881905734
"Ahctf1","OK",4.54740244080021e-159,26.8471969127445,0.0581973088119656,"Ahctf1",1.45926382409176e-158,"2","1",-1.42644326924085,0.847360441512455
"Acbd3","OK",1.92455722530086e-206,30.6377414165374,0.0664321502655093,"Acbd3",6.82480684176927e-206,"2","1",-2.37482207058667,0.613431641883244
"Sde2","OK",0,42.6446495767477,0.0925070884224071,"Sde2",0,"2","1",-1.15243320702313,0.671133348769535
"Brox","OK",3.12888312278887e-104,21.6486567324585,0.0469243128409602,"Brox",8.7154837466813e-104,"2","1",-1.63907950161695,0.688789079017033
"Rab3gap2","OK",2.3916769870369e-82,19.1866688280595,0.0415614844643293,"Rab3gap2",6.23259633883781e-82,"2","1",-2.83163492916822,1.43445605976044
"Iars2","OK",0,40.8172198120158,0.0885410125401672,"Iars2",0,"2","1",-1.89138739346265,1.16621119720398
"Angel2","OK",9.97263824251365e-28,10.8499874350426,0.0234784736956119,"Angel2",2.01836924831643e-27,"2","1",-1.26726656197309,0.969062635726322
"Diexf","OK",5.12887267332327e-18,8.57101435981946,0.0185169336985639,"Diexf",9.57010666991384e-18,"2","1",-1.75856440304517,1.53466136199891
"Fam107b","OK",5.28253082240554e-55,15.5762005674197,0.0337288091677732,"Fam107b",1.23824720501331e-54,"2","1",-1.11116211651563,0.806890437430729
"Upf2","OK",5.79932360645241e-32,11.7079976358157,0.0253280787690524,"Upf2",1.20524936418921e-31,"2","1",-1.60065691708325,0.874080607718815
"Usp6nl","OK",1.34560478057146e-60,16.3792317257161,0.0354668648039266,"Usp6nl",3.22469534762221e-60,"2","1",-2.53234355686902,1.60265232068955
"Itih2","OK",0,204.059482240653,0.443012081484905,"Itih2",0,"2","1",-1.57239787815808,1.88273830158173
"Arl5b","OK",0,38.7658886670538,0.0840727759265551,"Arl5b",0,"2","1",-0.955782701957217,1.26871235114991
"Mllt10","OK",1.07698769333314e-164,27.3247770347721,0.0592298558763046,"Mllt10",3.502267068112e-164,"2","1",-1.34924392937421,0.5958996508783
"Etl4","OK",8.63724585520628e-63,16.6835161978408,0.0361191348377259,"Etl4",2.09644413494893e-62,"2","1",-2.36490624188184,1.25949413520752
"Arhgap21","OK",1.20227782095551e-65,17.0718505985253,0.0369664906922344,"Arhgap21",2.95374427617464e-65,"2","1",-1.33464949368238,0.964962670630802
"Acbd5","OK",0,93.2382870957882,0.202377915656515,"Acbd5",0,"2","1",-1.44772951840161,1.01006467086731
"Ehmt1","OK",2.44582295874249e-159,26.8702552804039,0.0582498326102736,"Ehmt1",7.85523898486925e-159,"2","1",-1.28501503704785,1.27230961067139
"Anapc2","OK",9.06181655113968e-179,28.4847021272304,0.0617628140124544,"Anapc2",3.04371361273813e-178,"2","1",-1.37141876457929,0.793212005919804
"Man1b1","OK",9.08405721273442e-106,21.811191900776,0.047254861356565,"Man1b1",2.54283903307873e-105,"2","1",-3.0087842249751,0.793213794059147
"Snapc4","OK",8.11662337181451e-08,5.23799271642368,0.0112732840708223,"Snapc4",1.33202334718125e-07,"2","1",-2.26362507580518,0.974582264251103
"Sec16a","OK",0,47.731379296335,0.103542646719492,"Sec16a",0,"2","1",-2.65529697178601,1.7692229841417
"Notch1","OK",1.82841989570191e-16,8.1494166489245,0.0175575414207612,"Notch1",3.35210314212016e-16,"2","1",-2.20193045376538,1.87488193256318
"Tsc1","OK",1.4199552408272e-40,13.2847008715319,0.0287389097158908,"Tsc1",3.10429079115355e-40,"2","1",-1.854652812469,2.11820794088303
"Gtf3c4","OK",6.55751791385644e-28,10.8882399402681,0.023547438206,"Gtf3c4",1.32823327156672e-27,"2","1",-1.19102125405072,0.663768718070378
"Setx","OK",7.861283224449e-94,20.5152907761905,0.0444449937164937,"Setx",2.12074723324352e-93,"2","1",-2.31955712078809,0.415542433089604
"Lrrc8a","OK",8.31607883742509e-103,21.4969333877189,0.046564654031751,"Lrrc8a",2.30304131620937e-102,"2","1",-3.05079906224011,0.788767883605351
"Fnbp1","OK",6.43192463787948e-08,5.28077513296377,0.0113746819351721,"Fnbp1",1.05701824566953e-07,"2","1",-1.30140536068677,0.694430777854313
"Fubp3","OK",3.79128610359402e-39,13.0365347475299,0.0282202574584056,"Fubp3",8.21928083833775e-39,"2","1",-1.72433941601514,0.859784672088017
"Abl1","OK",7.96402432963539e-20,9.03819469533799,0.0195234352718441,"Abl1",1.50918556521151e-19,"2","1",-1.76041882275342,2.33286610437094
"Nup214","OK",4.07028632767302e-46,14.2082753470537,0.0307518088613612,"Nup214",9.15844308354385e-46,"2","1",-2.3311387801051,1.34628612739502
"Golga2","OK",2.09213786014321e-117,23.0046844053218,0.0498546127004501,"Golga2",6.06008098884203e-117,"2","1",-2.59489791630506,1.43240113002716
"Fam102a","OK",8.12293445179975e-12,6.73631071570298,0.0145245496192973,"Fam102a",1.41231958022158e-11,"2","1",-2.66710894345044,1.82317174417435
"Ralgps1","OK",4.67134941931145e-07,4.90500073726254,0.0105383103705694,"Ralgps1",7.54974023332025e-07,"2","1",-2.87683265446424,1.49445397598206
"Zbtb34","OK",0.0322713104002419,1.84841299107715,0.00392479117013537,"Zbtb34",0.0449375944441028,"2","1",-2.05115168331861,1.90552745205819
"Zbtb43","OK",1.74059545935173e-52,15.201027215704,0.0329091168669368,"Zbtb43",4.03924643702054e-52,"2","1",-1.35195021866559,1.51055611116349
"Gapvd1","OK",2.83388045535178e-151,26.1711158523553,0.0567216923327292,"Gapvd1",8.91654008569923e-151,"2","1",-2.52855222462415,1.32688231212555
"Stom","OK",0,42.3526922712806,0.0918724247851078,"Stom",0,"2","1",-1.59308593510388,1.75901777488648
"Dab2ip","OK",2.84029968388769e-59,16.1926733654134,0.0350616191751214,"Dab2ip",6.77594769674779e-59,"2","1",-1.59911554096936,1.20774955493866
"Mbd5","OK",7.50319636364051e-14,7.38710160546933,0.0159283225376303,"Mbd5",1.33300264208769e-13,"2","1",-1.55075030564069,1.00120432121216
"Kif5c","OK",0,106.712728110088,0.231625566557808,"Kif5c",0,"2","1",-2.37287872074842,1.02199978572785
"Rif1","OK",1.74432335107508e-36,12.5603322615301,0.0271643920289401,"Rif1",3.7298725521244e-36,"2","1",-2.31033175228833,1.63378531677185
"Fmnl2","OK",3.24444886385924e-49,14.6995505366206,0.0318273490608297,"Fmnl2",7.40573364232311e-49,"2","1",-1.3249623083949,1.88363237125336
"Baz2b","OK",2.71176202813853e-74,18.1972794796739,0.039420557973963,"Baz2b",6.88180350400244e-74,"2","1",-1.60666315792798,1.01260502082764
"March7","OK",3.99307091824052e-185,28.993326518629,0.0628666422049243,"March7",1.35877916234065e-184,"2","1",-1.30527739762067,0.525062868422856
"Ly75","OK",1.40131553233542e-41,13.4569458294559,0.0291073627742675,"Ly75",3.0797988958657e-41,"2","1",-2.11175458668469,1.39505846244751
"Rbms1","OK",0,77.2902780445199,0.167739778937058,"Rbms1",0,"2","1",-2.15331595181226,0.493297765082707
"Fign","OK",5.3834179943344e-23,9.80450993095957,0.0211766608177162,"Fign",1.04815900796933e-22,"2","1",-1.52315907715558,1.83032811624466
"Cobll1","OK",1.10346895918113e-157,26.7283124775245,0.0579417291010362,"Cobll1",3.53068591804812e-157,"2","1",-1.53291516541242,0.862885663337101
"Ubr3","OK",2.28624780468584e-204,30.4815784552616,0.0660744935880469,"Ubr3",8.07379006941716e-204,"2","1",-2.81301586865186,1.48755902988373
"Tlk1","OK",0,38.987916806778,0.0845700712206402,"Tlk1",0,"2","1",-1.67620342015027,1.04718537074982
"Itga6","OK",3.94750088989016e-92,20.3239563356954,0.0440211973823415,"Itga6",1.05821476794589e-91,"2","1",-2.19702356098889,0.87712831241547
"Cdca7","OK",0.00637319341785848,2.49077762874146,0.00531823678943609,"Cdca7",0.00917564998044212,"2","1",-1.24889891384839,0.706138083762516
"Sp3","OK",2.7418810981238e-120,23.2908879686174,0.0504862552293639,"Sp3",8.00873886133263e-120,"2","1",-0.770075371253481,1.19222218734681
"Agps","OK",6.11933643309149e-20,9.06695741125887,0.0195856898344942,"Agps",1.16076494385072e-19,"2","1",-2.25433938740491,0.903285095519413
"Nckap1","OK",0,48.2584531402205,0.104688666766039,"Nckap1",0,"2","1",-2.62044899700879,0.930677244490971
"Itgav","OK",3.52813950798169e-237,32.8645596118243,0.0712534144500946,"Itgav",1.32051005571088e-236,"2","1",-2.05862205265759,0.900659153289189
"Ctnnd1","OK",1.56440640268733e-185,29.0255899474246,0.062935132922677,"Ctnnd1",5.32816166000845e-185,"2","1",-1.64901821850537,0.643141219443669
"Tnks1bp1","OK",3.06586680219632e-44,13.9023243001239,0.030082440159719,"Tnks1bp1",6.83419799389791e-44,"2","1",-1.49899618862866,2.14065357489048
"Fnbp4","OK",6.24026497000875e-51,14.9647428964149,0.0323877059310202,"Fnbp4",1.43551388883717e-50,"2","1",-2.10813300846814,1.06542927963196
"Celf1","OK",0,53.5026492540675,0.11608346298106,"Celf1",0,"2","1",-1.523731520164,1.8225699756807
"A330069E16Rik","OK",8.50908181545648e-06,4.30080126202178,0.00925313068130249,"A330069E16Rik",1.34113002117095e-05,"2","1",-1.6762372755885,1.16199023467957
"Zfp408","OK",5.89856518022909e-14,7.4190410997855,0.0159919725701985,"Zfp408",1.04926531526179e-13,"2","1",-1.49161784886121,1.97168085915505
"Ambra1","OK",3.34951542660101e-39,13.0459796696601,0.0282218939312979,"Ambra1",7.26463197194723e-39,"2","1",-2.25379865406751,1.7143078540033
"Phf21a","OK",4.93786701889164e-43,13.7020062397883,0.0296552847427403,"Phf21a",1.09450218907098e-42,"2","1",-1.34120874642133,1.08950645667969
"Ttc17","OK",1.66419540460634e-85,19.5609468537299,0.0423735906769076,"Ttc17",4.37701101695553e-85,"2","1",-2.33142655133008,1.34549875003754
"Nat10","OK",7.84085755535018e-21,9.28826946498126,0.0200729894789215,"Nat10",1.49938175865008e-20,"2","1",-1.63422053097486,0.751189300841679
"Caprin1","OK",0,79.8250492814337,0.173248348873427,"Caprin1",0,"2","1",-1.42549793957471,1.10380859119355
"A930018P22Rik","OK",0.00118112426140129,3.04045007418817,0.00642869286578778,"A930018P22Rik",0.00175015637341185,"2","1",-2.14588325260877,1.8077532742685
"Hipk3","OK",2.41720858974079e-184,28.9312285401705,0.06272022945038,"Hipk3",8.21261357441201e-184,"2","1",-1.48299401043653,1.81970370752274
"Qser1","OK",7.82047552231665e-35,12.2557941631339,0.0265093168237623,"Qser1",1.65515395619417e-34,"2","1",-2.8907479548335,1.44239319307267
"Aqr","OK",1.31734425257842e-16,8.18897107239607,0.017690801331787,"Aqr",2.41744502781546e-16,"2","1",-2.64542215107678,1.33981997711121
"Meis2","OK",7.58491856020314e-12,6.74626602939348,0.0144946607214983,"Meis2",1.31922482517585e-11,"2","1",-2.39322679280042,1.93455452663361
"Spred1","OK",3.63848768866255e-65,17.0070847846963,0.0368206169020603,"Spred1",8.92183499013861e-65,"2","1",-1.96638100384473,2.1343862806028
"Eif2ak4","OK",1.00442379790632e-51,15.0857805738777,0.0326656083665787,"Eif2ak4",2.32208597696418e-51,"2","1",-1.4807799363017,1.22123665553986
"Bahd1","OK",0.00893210163051991,2.36842083004787,0.00506666620009093,"Bahd1",0.0127733638156282,"2","1",-1.42985372780561,1.78332019788681
"Ino80","OK",1.36442390847383e-32,11.8300790173446,0.0255827116834306,"Ino80",2.84915066088096e-32,"2","1",-2.86391132115125,1.00899095279633
"Mga","OK",6.72087150176466e-50,14.8057806059537,0.0320556133642271,"Mga",1.53937091213064e-49,"2","1",-1.69041054486035,1.46682752115189
"Vps39","OK",3.49755270631016e-10,6.16619897522139,0.0133012097034679,"Vps39",5.93959881622415e-10,"2","1",-1.95459811924695,1.86258477909027
"Tmem87a","OK",7.7176187698218e-05,3.78396042834838,0.00812539361177558,"Tmem87a",0.000118470318984151,"2","1",-1.3279798531413,0.943111250228275
"Zfp106","OK",0,67.4882329074663,0.146451154522757,"Zfp106",0,"2","1",-2.94632284878491,1.01344926101624
"Ttbk2","OK",0.033560099888801,1.8308683206872,0.00388951511402015,"Ttbk2",0.0466728453980848,"2","1",-2.33533590077161,1.64603401166855
"Ubr1","OK",4.99440515799827e-118,23.0667518810129,0.0499842058948096,"Ubr1",1.44969255987891e-117,"2","1",-1.47151308296918,1.05777938110291
"Trp53bp1","OK",1.63886789338941e-11,6.63352043243916,0.0143136299120416,"Trp53bp1",2.83948131280031e-11,"2","1",-1.96432273625135,1.16540915710389
"Ctdspl2","OK",6.02275825130983e-41,13.3487487737732,0.0288922587233011,"Ctdspl2",1.31894704423068e-40,"2","1",-1.24270658730268,0.76203210098206
"Slc30a4","OK",3.56140322543571e-33,11.9422975623263,0.0258213086847619,"Slc30a4",7.46428417772554e-33,"2","1",-2.76068632839917,1.54162842971741
"Trpm7","OK",6.34631025381856e-229,32.2815650347194,0.0699984390445526,"Trpm7",2.34154856776455e-228,"2","1",-1.1835557722926,0.979804584807743
"Ap4e1","OK",6.26111170269029e-10,6.07340994868621,0.0130655462299703,"Ap4e1",1.05986538466994e-09,"2","1",-2.21525042294263,1.18156892997681
"Tmem127","OK",2.95076611932488e-73,18.0660252695515,0.039135870105175,"Tmem127",7.46115334099259e-73,"2","1",-1.4503467583537,0.962689230269779
"Anapc1","OK",7.95308225524423e-50,14.7944574884818,0.0320205985841907,"Anapc1",1.82132834250646e-49,"2","1",-2.30029480694531,0.596747824973454
"Mertk","OK",8.99839794408225e-05,3.74559328132395,0.00802119157638206,"Mertk",0.000137827320768865,"2","1",-2.72254460095166,1.90423313719689
"Tmem87b","OK",2.15240557156431e-269,35.0471784258409,0.0760063968080816,"Tmem87b",8.49595841655844e-269,"2","1",-1.05739252804517,1.09481627685486
"Polr1b","OK",2.32472966057029e-14,7.54140185422982,0.0162786141673367,"Polr1b",4.1575434861016e-14,"2","1",-2.64453141926526,0.661573240584721
"Lzts3","OK",0.00156214717309196,2.95523651746487,0.00629946880900201,"Lzts3",0.00230405054704862,"2","1",-1.60042565106153,2.14508848828732
"Slc23a2","OK",1.78856552016036e-11,6.620612686146,0.0142589390128806,"Slc23a2",3.09639469725649e-11,"2","1",-1.70109741925,2.14027183694302
"Slx4ip","OK",6.29348576480532e-14,7.41045195610315,0.0159968053247248,"Slx4ip",1.11912594144264e-13,"2","1",-0.919539144027224,1.28663439495026
"Btbd3","OK",0.000109034559341342,3.69710854265803,0.00793030472979273,"Btbd3",0.000166706900098521,"2","1",-1.1155797743678,1.23230571491181
"Rrbp1","OK",0,197.475845127663,0.428715351441028,"Rrbp1",0,"2","1",-0.820537259566775,1.2311113570398
"Polr3f","OK",1.00386857126891e-14,7.65013161297316,0.0165276999917769,"Polr3f",1.80352657023726e-14,"2","1",-1.04165570973157,0.896876404113163
"Ralgapa2","OK",8.73478767066142e-279,35.6583852558492,0.0773217448209668,"Ralgapa2",3.50650121764593e-278,"2","1",-2.33092515705823,1.77264923793732
"Csnk2a1","OK",0,71.6331850840357,0.155458770516193,"Csnk2a1",0,"2","1",-1.56511872051953,0.861660549468388
"Tbc1d20","OK",9.40419190632954e-57,15.8316955214694,0.0342863713648143,"Tbc1d20",2.21863637537625e-56,"2","1",-2.56723253964185,0.710723469085087
"Bcl2l1","OK",0,54.1055940875758,0.117400086174468,"Bcl2l1",0,"2","1",-1.262825062263,0.475497195548405
"Tm9sf4","OK",0,56.0021231373439,0.121510996656187,"Tm9sf4",0,"2","1",-1.47135679959058,0.688601205176701
"Kif3b","OK",1.31633662796247e-17,8.4618063948804,0.0182814122317339,"Kif3b",2.4445795843254e-17,"2","1",-0.923720409858218,1.23670871002137
"Dnmt3b","OK",0.00570201242352235,2.53006853544558,0.00540513076699802,"Dnmt3b",0.00822633804402909,"2","1",-1.64372151135205,2.24876394314228
"Trp53inp2","OK",7.69176545756582e-201,30.2142717275362,0.0655197158605598,"Trp53inp2",2.69704627245494e-200,"2","1",-2.01203696964978,2.07536722166001
"Epb41l1","OK",1.2429085481118e-08,5.57426177421035,0.0119863946565628,"Epb41l1",2.06473196907167e-08,"2","1",-2.66492789028882,1.1477738116449
"Actr5","OK",5.91322883605729e-14,7.4187122044089,0.0160067993407465,"Actr5",1.05175165937209e-13,"2","1",-1.90214221714734,1.55031312448441
"Zhx3","OK",2.72110257181157e-77,18.571728912755,0.0402311211625973,"Zhx3",6.97481677950296e-77,"2","1",-1.70432870625257,2.1579138283199
"Zfp334","OK",3.66430393162083e-05,3.96535732321314,0.00851172177503208,"Zfp334",5.68358428426217e-05,"2","1",-1.092286040771,1.00164837581574
"Zmynd8","OK",2.90930546294769e-138,25.0019735922989,0.0541947422497527,"Zmynd8",8.87503237283444e-138,"2","1",-0.955143978583804,1.53739816886841
