"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Kpna6","OK",8.55667364629372e-64,16.821038136366,0.0364331368209987,"Kpna6",2.08614017950929e-63,"12","1",-0.692582657325259,1.4439945314592
"Rnf186","OK",0,73.9862945390023,0.160563478599072,"Rnf186",0,"12","1",0.524477118861684,1.22052700263916
"Aldh4a1","OK",0,104.80219993517,0.227481326016073,"Aldh4a1",0,"12","1",1.2714932060361,1.38885314208924
"Epha2","OK",2.02579040984323e-58,16.0713511436055,0.0347750170969118,"Epha2",4.81557344865463e-58,"12","1",0.0541238582253548,1.60110259992539
"Casp9","OK",6.93777257611459e-26,10.4551660913746,0.0226016782455881,"Casp9",1.38097543756565e-25,"12","1",0.114363054049024,0.914080688781132
"Dffa","OK",9.55490009869782e-07,4.76261734758701,0.0102573470944875,"Dffa",1.53372862154145e-06,"12","1",0.906119713795194,1.20509845954834
"Errfi1","OK",0,137.325944210098,0.29811282622614,"Errfi1",0,"12","1",0.0817787742734047,1.49396092636048
"Zbtb48","OK",1.91757127781633e-17,8.41783229310104,0.0181952900820228,"Zbtb48",3.55252625921649e-17,"12","1",0.966977307808408,1.24354142887055
"Plekhg5","OK",0.000738349150592866,3.17922418773325,0.00681542963814106,"Plekhg5",0.00110130672973177,"12","1",-0.760564138877383,1.48581893188416
"Fgl2","OK",0,44.5540164027979,0.096652873234079,"Fgl2",0,"12","1",0.878345469248304,1.03265995723664
"Fosl2","OK",2.10684616646866e-70,17.6997237195666,0.0383346089034007,"Fosl2",5.26814683563957e-70,"12","1",-0.182175686347475,1.7914728019899
"Man2b2","OK",0,42.3098715328735,0.0917782610484086,"Man2b2",0,"12","1",0.999816546452055,1.12463838798462
"Rell1","OK",0,43.3151812781497,0.0939643064474586,"Rell1",0,"12","1",-0.447964181888094,1.38494951469361
"Tlr6","OK",3.62589256028984e-05,3.96787006584096,0.00849385749787767,"Tlr6",5.62514444682811e-05,"12","1",-0.269132008540621,1.92812914592682
"Wdr19","OK",0.0180328675697279,2.09618554030163,0.00440684806680759,"Wdr19",0.0254529872670358,"12","1",0.756929287922391,1.09004194480835
"Klb","OK",1.20195400336416e-111,22.4219552362867,0.0485886346826626,"Klb",3.42651929182308e-111,"12","1",0.880275974285612,1.6467995141214
"Apbb2","OK",1.82440479903051e-54,15.496751316988,0.0335553812094019,"Apbb2",4.26799308939611e-54,"12","1",-0.0456790232539085,1.39404947502076
"Rest","OK",1.02483332421534e-275,35.4597867744513,0.0769058741353522,"Rest",4.08414070922019e-275,"12","1",-0.714865853774538,1.32944709999024
"Pf4","OK",0.000128884724067815,3.65441459487031,0.00752004279541805,"Pf4",0.000196801258285116,"12","1",0.157661685955534,2.4440902229911
"Cxcl1","OK",0,97.3559772994574,0.21132877025847,"Cxcl1",0,"12","1",0.985517451775083,1.94514716607987
"Cxcl2","OK",0.00610244856880502,2.5061640702052,0.00534417529507983,"Cxcl2",0.00879080750397662,"12","1",0.858810195934782,2.20253657741009
"Rasgef1b","OK",1.267236112316e-95,20.7150491021417,0.0448891669679147,"Rasgef1b",3.43314337853927e-95,"12","1",0.773012528431425,1.50055236560761
"Gm17092","OK",0.00949548450068209,2.34570819577158,0.00497097408847519,"Gm17092",0.0135638397505315,"12","1",0.306178817760954,1.20856590015351
"2310034O05Rik","OK",2.48815786725495e-153,26.3511703877843,0.0571288649007407,"2310034O05Rik",7.87402788103005e-153,"12","1",0.373773956906805,1.59288675529419
"Evi5","OK",0,137.186091221844,0.297806022771414,"Evi5",0,"12","1",-0.173058500277987,1.0979451630777
"Mfsd7a","OK",0.000704797756430995,3.19267899450585,0.0068164127763018,"Mfsd7a",0.00105238901011422,"12","1",0.510563718390474,1.95851961714684
"Fam222a","OK",2.86572024616005e-05,4.02360339324766,0.00862467008559308,"Fam222a",4.45801333318887e-05,"12","1",0.795324037086973,2.10487438184678
"Hspb8","OK",0,92.523663935708,0.20083206393513,"Hspb8",0,"12","1",-0.276870360362521,1.25359446746766
"Srrm4","OK",9.86335793015465e-66,17.0834039835382,0.0369907363681832,"Srrm4",2.42360862032969e-65,"12","1",0.481362754714498,1.83771307212769
"Kdm2b","OK",2.14251824318558e-09,5.87279677567763,0.0126659138943982,"Kdm2b",3.6037109813757e-09,"12","1",-0.103840222346774,1.0234343503183
"Serpine1","OK",0,90.6653761696978,0.196750543735553,"Serpine1",0,"12","1",0.483065745097408,1.6370161865419
"9130604C24Rik","OK",0.00408677994946435,2.64481496523213,0.00557191119535706,"9130604C24Rik",0.0059289650791178,"12","1",0.0376382565617653,1.28369016391694
"Zkscan1","OK",1.36330214949965e-119,23.2220511392306,0.0503342094275656,"Zkscan1",3.97599521065534e-119,"12","1",-0.152788569915285,1.34505123836457
"Zfp113","OK",2.26332095107688e-06,4.58560939216625,0.0098661444857637,"Zfp113",3.60732961653328e-06,"12","1",-0.862217953193179,1.7131076548761
"A430033K04Rik","OK",4.42035643746745e-05,3.92038633002408,0.00841809200138145,"A430033K04Rik",6.8368952953784e-05,"12","1",-0.295545151221743,1.31976992828309
"Ptcd1","OK",1.83434553190071e-08,5.50610051818817,0.011868889878584,"Ptcd1",3.03636994548067e-08,"12","1",-0.279243638503542,1.40975458366333
"Glcci1","OK",1.98326617945428e-10,6.25533904621848,0.0130378665573251,"Glcci1",3.38188155661895e-10,"12","1",0.390074556928882,1.53854132635056
"Hilpda","OK",0,67.0743296620221,0.14556272584018,"Hilpda",0,"12","1",0.574925387513647,1.8304931019014
"Avl9","OK",4.51679542065775e-67,17.2623638689721,0.0373683190230654,"Avl9",1.11504521074172e-66,"12","1",-0.702197959411135,1.57086313707291
"Gprin3","OK",5.38781856830679e-239,32.9914411110131,0.071539471528274,"Gprin3",2.02694681861441e-238,"12","1",0.573887596142301,1.58726436836182
"Foxp1","OK",3.23272735990042e-260,34.4395067844482,0.0746847166556497,"Foxp1",1.25883307079426e-259,"12","1",-0.572038462150088,1.78947944385468
"Rybp","OK",1.59164012935028e-13,7.28640798498531,0.0157276100520193,"Rybp",2.8165725490281e-13,"12","1",0.469921227779994,1.7336748336023
"Bhlhe40","OK",0,110.757362452231,0.240415878623959,"Bhlhe40",0,"12","1",0.477239025992164,1.71970439893662
"Gm26982","OK",0.0028153725934546,2.76854359569623,0.00565692120443501,"Gm26982",0.00410934980467754,"12","1",-0.430767228591433,1.52472818834244
"8430408G22Rik","OK",0,103.068408189011,0.223731729075641,"8430408G22Rik",0,"12","1",0.981336364758024,1.65105522615372
"Cecr2","OK",1.50323395267579e-27,10.8124157399558,0.0233855322364855,"Cecr2",3.03839254146565e-27,"12","1",0.486301893603811,1.3987875078386
"Caprin2","OK",1.82461205484954e-06,4.63042133157539,0.00993880380197382,"Caprin2",2.91386456659297e-06,"12","1",-0.0159870886683373,0.917892525023808
"Zfp28","OK",0.000404832330971941,3.3494695106715,0.00707420417571416,"Zfp28",0.000609236476869284,"12","1",0.282089809191236,1.37085993034302
"Pglyrp1","OK",0,37.6155439438819,0.0815999088121206,"Pglyrp1",0,"12","1",0.575985888254652,2.14800501806199
"Gm26802","OK",9.29594003522882e-20,9.02127143545504,0.0194387776975259,"Gm26802",1.76006041220575e-19,"12","1",1.1646137929082,1.99742726427971
"Fosb","OK",0,87.9631837114327,0.190878927461704,"Fosb",0,"12","1",0.695654610407362,2.06555418116509
"Relb","OK",1.56845242663377e-113,22.6142680885353,0.049005058723674,"Relb",4.49390361505408e-113,"12","1",0.503455786269912,2.17247625631749
"Zfp574","OK",7.33688577844571e-18,8.52969211983363,0.0184292947786607,"Zfp574",1.36734493776604e-17,"12","1",0.1931040978551,1.34743172866761
"Erf","OK",2.92096733494902e-39,13.0564086678765,0.0282553895939815,"Erf",6.33786214576944e-39,"12","1",-0.362538566577425,1.63660932523667
"Gm42375","OK",5.42921098977332e-06,4.39933275941324,0.00936735059832604,"Gm42375",8.59952449827337e-06,"12","1",0.30069609941245,1.25769431335389
"Sertad1","OK",0,61.5684611990083,0.133607118627501,"Sertad1",0,"12","1",0.0790694749474617,1.28290743572174
"Zfp36","OK",0,168.47197142683,0.365741341924572,"Zfp36",0,"12","1",0.591886053097257,2.05564776999413
"Zfp146","OK",4.93521853500095e-75,18.2903911091619,0.0396218142145026,"Zfp146",1.25555958180009e-74,"12","1",-0.021966745841494,0.897215077704777
"Wtip","OK",0.00014349887798108,3.62676185823738,0.0077402934077003,"Wtip",0.000218854713576599,"12","1",0.366033928704271,1.50885201436936
"4931406P16Rik","OK",1.08610016893985e-56,15.8226316853504,0.0342488379814275,"4931406P16Rik",2.56074979053166e-56,"12","1",-0.413108100879183,1.57030303222596
"Dpy19l3","OK",3.05644566601026e-24,10.0900651826996,0.0218187475183243,"Dpy19l3",6.00897061076151e-24,"12","1",-0.634508182990542,1.79601574880539
"Ppp1r15a","OK",0,112.063024820111,0.24323849030816,"Ppp1r15a",0,"12","1",0.411706639689216,2.02848366839348
"Dbp","OK",1.83135207415775e-53,15.3478234322878,0.0332317571130461,"Dbp",4.26665772119799e-53,"12","1",0.691580275309095,1.56681991559922
"Spty2d1","OK",1.73866093281209e-152,26.2773944030239,0.0569677904074851,"Spty2d1",5.48969739820312e-152,"12","1",-0.828888466346255,1.31782383663117
"Gm44752","OK",7.62681746420525e-07,4.80788384057244,0.00995499797492411,"Gm44752",1.22732329346794e-06,"12","1",1.04158414365054,1.53848303300797
"Klhl25","OK",1.76057040148288e-299,36.9696507630472,0.0801833372454892,"Klhl25",7.27933628222399e-299,"12","1",0.87598727108241,1.45175791723191
"Anpep","OK",0,90.2922172437753,0.195968467113156,"Anpep",0,"12","1",-0.33407514332532,1.87733663064896
"Uvrag","OK",0,40.0753360692838,0.0869236128102206,"Uvrag",0,"12","1",-0.640067746627322,1.74824703676163
"Fchsd2","OK",3.42285724822195e-65,17.0106642955456,0.036845979133051,"Fchsd2",8.3944368781218e-65,"12","1",-0.376482775199404,1.57335461122452
"Wee1","OK",2.23433888339808e-10,6.23671053208463,0.0134450964183792,"Wee1",3.80620063483143e-10,"12","1",0.0873856639981361,1.47137279254853
"Swap70","OK",0.000200777891788872,3.53905920349851,0.00760412787867855,"Swap70",0.000305180005543189,"12","1",-0.813287427413455,1.59528959733902
"9130019O22Rik","OK",0.025749790878883,1.94729329791307,0.00411517512915631,"9130019O22Rik",0.0361070914273281,"12","1",0.0824208355069252,0.767463753051151
"Hsd3b7","OK",0,171.87240245741,0.373121322551107,"Hsd3b7",0,"12","1",0.529420094800005,2.48627015394627
"Cnksr3","OK",1.61528986601079e-16,8.16439209066906,0.0176307034304419,"Cnksr3",2.96242808101536e-16,"12","1",0.342850746822366,1.42272228938996
"Zc3h12d","OK",8.57604899209813e-07,4.78437408455597,0.0103001718726975,"Zc3h12d",1.37790498800377e-06,"12","1",-0.388413956153384,1.28282553893982
"Hivep2","OK",5.06369443986824e-13,7.12876442729153,0.0153783743060441,"Hivep2",8.91338195314199e-13,"12","1",0.259220296752462,1.68530995590149
"Tnfaip3","OK",1.11600314240328e-06,4.73119623113656,0.0101700182311107,"Tnfaip3",1.78838278090833e-06,"12","1",0.889948019993314,2.12219471675812
"Map3k5","OK",8.82992963708157e-114,22.639610084782,0.0490720752934099,"Map3k5",2.53325242143795e-113,"12","1",-0.207968165862551,1.85529495222031
"Epb41l2","OK",0.0140187677070833,2.19676078084094,0.00468970500821029,"Epb41l2",0.0199082092285114,"12","1",0.503254411977539,1.05989081603943
"Ptprk","OK",0,86.9979533535164,0.188816111770063,"Ptprk",0,"12","1",0.151854465019712,1.24999947292267
"Foxo3","OK",3.29661301193366e-30,11.3602809486349,0.0245722909809191,"Foxo3",6.78586797177048e-30,"12","1",-0.227142443644991,1.8199796174234
"Ddit4","OK",0,88.2373630203607,0.191516503370301,"Ddit4",0,"12","1",0.337736236166963,1.4718214963144
"Sgpl1","OK",0,42.2032042186569,0.0915488945173742,"Sgpl1",0,"12","1",-0.0532243454337029,1.54901177627503
"Egr2","OK",0.0243331778745971,1.97150312646537,0.00417924154871654,"Egr2",0.034163210974203,"12","1",0.702864537251005,2.38729126500434
"Arid5b","OK",0,69.3760727975535,0.150548941508085,"Arid5b",0,"12","1",0.492938818645486,1.55179596883713
"Ipmk","OK",0,38.8623683237229,0.0843030042362705,"Ipmk",0,"12","1",-0.309754660117617,1.36252147895752
"2610008E11Rik","OK",1.96098728090795e-20,9.19017645883475,0.019859546632975,"2610008E11Rik",3.73733931658614e-20,"12","1",0.0832614994168373,1.5306319688028
"Cbarp","OK",1.30276334849948e-06,4.69969316510647,0.0101095340250212,"Cbarp",2.08526509861668e-06,"12","1",1.23628390790225,1.19236762268006
"Gadd45b","OK",8.73390377541131e-241,33.1160362669138,0.0718061883994496,"Gadd45b",3.295484056898e-240,"12","1",0.740032414209852,2.10292334300934
"Tle2","OK",3.4438459966088e-06,4.49712987079405,0.00967801385886658,"Tle2",5.47407180560546e-06,"12","1",1.0880010223508,1.4070820306009
