"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Snx5","OK",0,41.4432036220319,0.0899158464979175,"Snx5",0,"7","1",0.215322116625318,-1.54734032409729
"Dtd1","OK",1.02261623396985e-193,29.66703391622,0.064342294730381,"Dtd1",3.53714414291647e-193,"7","1",1.41789610148669,-1.97857873695434
"Naa20","OK",7.26650206266079e-236,32.7724686491786,0.0710875553998129,"Naa20",2.71439812545469e-235,"7","1",1.21157110692264,-2.01066224830688
"Crnkl1","OK",7.816279710162e-136,24.7776053285232,0.0537154154097986,"Crnkl1",2.37260011883543e-135,"7","1",0.407174429160366,-1.5067614819342
"Kiz","OK",3.54695231723917e-63,16.7365885217058,0.0362622254716298,"Kiz",8.6242383936934e-63,"7","1",0.462018724766383,-1.81216399925293
"Nxt1","OK",6.52570571516492e-65,16.9728187736611,0.0367833683811107,"Nxt1",1.59861532651434e-64,"7","1",0.798103818905363,-2.17694442527832
"Fkbp1a","OK",0,116.240703221315,0.252332092720193,"Fkbp1a",0,"7","1",0.829719940435895,-2.04089801567138
"Psmf1","OK",3.33061957407955e-235,32.7260232186327,0.0709898284619989,"Psmf1",1.24203172873256e-234,"7","1",1.05676032067538,-2.57314079063476
"Pdrg1","OK",0,39.6918879600204,0.0861059998394836,"Pdrg1",0,"7","1",-0.208300759780398,-2.05523078697265
"Mapre1","OK",0,49.6963678650826,0.107834406514787,"Mapre1",0,"7","1",0.995216498386869,-2.07891481178344
"Eif2s2","OK",0,87.1994054675722,0.189275472870549,"Eif2s2",0,"7","1",1.39285338879825,-2.6052357460791
"Map1lc3a","OK",0,71.8338432260095,0.155907957238047,"Map1lc3a",0,"7","1",0.666036511075506,-2.321878602677
"Scand1","OK",0,87.6668004245484,0.190289807587157,"Scand1",0,"7","1",-0.289140870559206,-2.95079868095459
"1110008F13Rik","OK",0,81.5374121414294,0.17698169137051,"1110008F13Rik",0,"7","1",-0.338420739161959,-3.09415309684814
"Manbal","OK",0,48.8712438437792,0.106036904494526,"Manbal",0,"7","1",0.474980192494402,-2.62528579490722
"Serinc3","OK",0,71.1448484940623,0.154401823336897,"Serinc3",0,"7","1",1.62093515158893,-1.95513360755981
"Acot8","OK",9.27959967819601e-243,33.2528608551733,0.0721233333934088,"Acot8",3.51436742137908e-242,"7","1",-0.376355400073519,-2.26135604637207
"Trp53rkb","OK",1.35252066452752e-51,15.0661291684759,0.0326267887947744,"Trp53rkb",3.12400876432848e-51,"7","1",-0.308717539298525,-2.22875087516845
"Vapb","OK",0,73.6313385056702,0.159809630874532,"Vapb",0,"7","1",-0.235623528945437,-2.0011417176062
"Gnas","OK",0,143.121940635456,0.310696957104993,"Gnas",0,"7","1",0.51383348019124,-1.89535634773315
"Prelid3b","OK",0,79.7219577171494,0.17303442028651,"Prelid3b",0,"7","1",1.22673655511142,-2.12588184135498
"Gm4724","OK",0.00326782957076928,2.71962194535236,0.00583451914343398,"Gm4724",0.0047570732009213,"7","1",1.44337655068637,-2.77695720451416
"Gm14305","OK",0.000519446028842709,3.27977689863282,0.00705015466988663,"Gm14305",0.00077949970619497,"7","1",0.78197852731944,-2.13754241722168
"Gm14419","OK",0.00425162760664151,2.6314053373744,0.00558738109928548,"Gm14419",0.00616345220591938,"7","1",0.162333080780515,-2.96681039588989
"Gm14410","OK",1.73610138679877e-07,5.09582799822645,0.010982402175809,"Gm14410",2.83093344151511e-07,"7","1",-0.0810785794138817,-2.62871854560913
"Gm14325","OK",0.000146609341164384,3.62121854785635,0.00779710933907068,"Gm14325",0.000223487359198354,"7","1",1.98711855174304,-2.61243264930786
"Gm14326","OK",7.86600589802837e-06,4.31818138771226,0.0092962943035404,"Gm14326",1.24053940279424e-05,"7","1",0.309043700110921,-2.50588767784179
"Psma7","OK",2.66239251842716e-292,36.5200786654487,0.0792370108096548,"Psma7",1.08876008966798e-291,"7","1",0.225816870343694,-3.10977952735962
"Polr3k","OK",3.05962060457404e-102,21.4363801080564,0.046475874019967,"Polr3k",8.45187786621381e-102,"7","1",1.27893943549396,-2.99166362541259
"Plp2","OK",1.02827651407415e-17,8.490553472995,0.0183565783442197,"Plp2",1.91240211496034e-17,"7","1",0.444129422658877,-1.96305196540893
"Timm17b","OK",0,90.8727632243648,0.197250765476518,"Timm17b",0,"7","1",-0.174682369220248,-2.76904933708252
"Fundc1","OK",0,41.0239746648243,0.0890001097752559,"Fundc1",0,"7","1",-0.0966787838816551,-2.16032903450073
"Rp2","OK",4.13204787026967e-40,13.2045051917644,0.0285885991701876,"Rp2",9.00389213824547e-40,"7","1",0.233182022583494,-2.29804675834716
"Ube2a","OK",1.12817344735723e-223,31.9052718550013,0.0692146500511996,"Ube2a",4.12479163298851e-223,"7","1",1.52308149100543,-2.80520551460327
"Rnf113a1","OK",9.47023641039726e-05,3.73274445612823,0.00802371371711648,"Rnf113a1",0.000144996435368223,"7","1",-0.163714280116549,-2.02967088478149
"Cul4b","OK",2.59373561118585e-89,20.0029832940396,0.0433553205315363,"Cul4b",6.9011652665742e-89,"7","1",0.522317754340181,-1.62715165870727
"Rbmx2","OK",1.15482627635365e-09,5.97438113942152,0.0128920331291424,"Rbmx2",1.94818925823704e-09,"7","1",0.909343132984647,-1.93056552665771
"Gm14582","OK",0.00132541980797351,3.00556955407983,0.0063575178555583,"Gm14582",0.0019609353787369,"7","1",1.38764930726291,-2.10515611427368
"Hprt","OK",0,100.650112216848,0.218477463971752,"Hprt",0,"7","1",1.22409481765033,-1.91178386467041
"Rtl8a","OK",3.64616794071531e-44,13.889913474693,0.0300845786898966,"Rtl8a",8.12657910626627e-44,"7","1",1.38830591202975,-1.93448131340087
"Hmgb3","OK",1.24778589066164e-254,34.0642685364196,0.0738879226159982,"Hmgb3",4.81486356147277e-254,"7","1",0.854833850872526,-1.80010288017334
"Vma21","OK",1.46628437938911e-251,33.8562901959477,0.0734493968574813,"Vma21",5.63952699432213e-251,"7","1",1.81701583625079,-2.69810073631347
"Dnase1l1","OK",2.38815561568628e-08,5.45944282172636,0.0117590488931785,"Dnase1l1",3.94881930497043e-08,"7","1",1.00114960433246,-1.84789960640014
"Fam50a","OK",0,67.6355731003095,0.146786990235985,"Fam50a",0,"7","1",0.975306639683256,-1.66616170661987
"Ubl4a","OK",0,42.0081086651082,0.091149777353926,"Ubl4a",0,"7","1",-0.239246299254885,-2.99413745658935
"Cmc4","OK",0.00200772044047054,2.87694616970105,0.00617315101101356,"Cmc4",0.00294733668416652,"7","1",1.71642656089068,-2.62823264854492
"Brcc3","OK",8.99344637206907e-164,27.2471000666888,0.0590958300895572,"Brcc3",2.91407440810349e-163,"7","1",1.57435734034778,-2.86413257377685
"Klhl15","OK",0.000154066352038067,3.60836506593378,0.00774504607382183,"Klhl15",0.000234691193188121,"7","1",-0.238097419726839,-2.07296149986328
"Igbp1","OK",0,46.3090810597251,0.100471016902955,"Igbp1",0,"7","1",-0.37215845822095,-1.84376352088989
"Pdzd11","OK",0,60.2836434220546,0.130830102064109,"Pdzd11",0,"7","1",0.746876159918317,-3.10680883186401
"Snx12","OK",1.19250099258746e-69,17.6018280498101,0.0381478360880116,"Snx12",2.97552397157102e-69,"7","1",1.48553735972644,-2.70722024696411
"Zmym3","OK",1.07663218178149e-13,7.33891864819067,0.0158500411309644,"Zmym3",1.90962321118622e-13,"7","1",0.180467644941816,-2.08045022743286
"2610002M06Rik","OK",1.74825940258386e-236,32.8158706733719,0.0711763951908283,"2610002M06Rik",6.53698848848036e-236,"7","1",-0.161891212451449,-2.96953075187744
"Tceal9","OK",0,86.8737957393579,0.188565775238933,"Tceal9",0,"7","1",-0.235815098273745,-2.98650329368652
"Prps1","OK",3.04944099615494e-62,16.6080041541444,0.0359906266211258,"Prps1",7.37943531018352e-62,"7","1",0.72880966426135,-1.71569125907959
"Alg13","OK",1.18636668475188e-12,7.01061469624329,0.0151536869214195,"Alg13",2.07994241538364e-12,"7","1",1.68852145434619,-2.625918080979
"Mageh1","OK",2.88452579991446e-219,31.5858869139834,0.0684921264737883,"Mageh1",1.04688746641613e-218,"7","1",0.00429911376238784,-2.2285529877478
"Prdx4","OK",0,119.326561063143,0.259032222793516,"Prdx4",0,"7","1",0.133330265295515,-2.83094423072876
"Eif1ax","OK",0,53.64755889906,0.116422483662618,"Eif1ax",0,"7","1",1.95304877520801,-2.52723043220581
"Pir","OK",0,69.3913868317949,0.150597700823607,"Pir",0,"7","1",-0.0991532707095055,-2.88448493736328
"Trappc2","OK",1.55111734008608e-138,25.0270765470682,0.0542658070061903,"Trappc2",4.73461573747788e-138,"7","1",1.44193829060794,-2.67966144340576
"Hccs","OK",3.14192408581718e-80,18.9314256866594,0.0410229261863315,"Hccs",8.13925659627669e-80,"7","1",0.413464458894739,-1.59380715148986
"Pex2","OK",0,73.2644759144803,0.159011016259333,"Pex2",0,"7","1",0.216420362007627,-2.30705802696289
"Mtfr1","OK",0,56.1405031588155,0.121827861359465,"Mtfr1",0,"7","1",0.466537533563385,-1.87785690086425
"Gyg","OK",0,42.141063236857,0.0914262319696286,"Gyg",0,"7","1",0.532897101950655,-2.2299801613623
"Zfp639","OK",1.41097196131762e-33,12.0190508134732,0.0260187660264044,"Zfp639",2.96493737839687e-33,"7","1",1.21453590155841,-1.78815810936035
"Anxa5","OK",0,119.044716697989,0.258415670984849,"Anxa5",0,"7","1",1.05712384940387,-1.95263116615356
"Intu","OK",1.88605214971593e-09,5.89388907807264,0.0127069391859955,"Intu",3.17547270520791e-09,"7","1",-0.329184403407565,-2.13025062339843
"Alg5","OK",0,83.9878400030503,0.182294507436742,"Alg5",0,"7","1",0.381526941668996,-2.73683707969726
"Pfn2","OK",2.24159711239111e-35,12.3566750624788,0.0267445268088868,"Pfn2",4.75997679506223e-35,"7","1",1.08346928120852,-1.7809302117163
"Eif2a","OK",3.10992427738014e-147,25.8137200146415,0.0559755089824793,"Eif2a",9.6895831033542e-147,"7","1",0.652610639345655,-2.01914327400268
"Nmd3","OK",0,38.8518252157664,0.0842850759329776,"Nmd3",0,"7","1",0.654187748444089,-2.08219926612915
"Ppid","OK",0,65.8289094288947,0.142862662057068,"Ppid",0,"7","1",0.735247502338895,-1.67508523719848
"Plrg1","OK",0,53.6367864883269,0.116383292478248,"Plrg1",0,"7","1",-0.0407320165514855,-1.82720296638549
"Rit1","OK",1.88732699926314e-157,26.7082530282466,0.0579182667638474,"Rit1",6.03621615731771e-157,"7","1",0.783989379417905,-2.41069143074096
"Scamp3","OK",0,95.2806929152637,0.206815455073026,"Scamp3",0,"7","1",0.0450978672623726,-2.26109998481811
"Gba","OK",0,46.5525367965181,0.100998703109306,"Gba",0,"7","1",-0.353595843303194,-1.83882491844238
"Krtcap2","OK",3.3789163840571e-135,24.718548099025,0.0536085484357701,"Krtcap2",1.02443877627438e-134,"7","1",-0.287761917102328,-3.27922504203857
"Dpm3","OK",3.17419477250103e-75,18.3144336812342,0.0397077468059942,"Dpm3",8.08211806231859e-75,"7","1",-0.266346981513491,-3.41488235252441
"Snapin","OK",1.39460696188603e-87,19.8032810632271,0.0429221727575883,"Snapin",3.68885939530118e-87,"7","1",0.342169272017488,-2.02665822761596
"S100a16","OK",0,53.681697280161,0.116491895255766,"S100a16",0,"7","1",1.31140292645694,-1.757021596604
"Psmb4","OK",0,72.5019162252033,0.157363241849517,"Psmb4",0,"7","1",0.0607578849911781,-2.84312837379516
"Vps72","OK",1.03186883146349e-183,28.8810796172881,0.0626300272805759,"Vps72",3.49962950520474e-183,"7","1",0.939961740982542,-1.72681682365478
"Scnm1","OK",5.05013109735909e-202,30.3041734630198,0.06572859029077,"Scnm1",1.77606515503405e-201,"7","1",1.53924543620349,-2.78925864952148
"Gm16740","OK",2.70246626642362e-37,12.7070287447869,0.0275123433549961,"Gm16740",5.80214244085877e-37,"7","1",-0.168901195514193,-2.53534333961547
"Cdc42se1","OK",0,42.7766423606007,0.0928084329402899,"Cdc42se1",0,"7","1",-0.124148836123934,-1.83079736488403
"6330562C20Rik","OK",3.351477205054e-33,11.9473488111897,0.0258679778630755,"6330562C20Rik",7.02622591504207e-33,"7","1",-0.423196663844576,-2.67163532035888
"Cers2","OK",0,141.822301578825,0.307877416150511,"Cers2",0,"7","1",0.494245989483604,-2.09746186988891
"Rbm8a","OK",0,40.4545953871027,0.0877716905129305,"Rbm8a",0,"7","1",1.72345037223102,-2.80761640327514
"Rnf115","OK",0,44.6866617226594,0.0969574299180517,"Rnf115",0,"7","1",0.994263777744779,-1.79815881507934
"Sec22b","OK",0,88.9828755759226,0.193142977740281,"Sec22b",0,"7","1",-0.307832291114321,-2.79171722190918
"Sike1","OK",1.02140515620364e-97,20.9459506547278,0.0453992323043704,"Sike1",2.78437843951403e-97,"7","1",-0.302858700740328,-2.45373885887207
"Rhoc","OK",0,105.189116109722,0.228336432871502,"Rhoc",0,"7","1",0.814746717226514,-2.09588639991821
"Lrif1","OK",3.33680460949256e-61,16.4638340956905,0.0356656501585937,"Lrif1",8.02414579900416e-61,"7","1",0.531388538193712,-1.92751901405395
"Psma5","OK",0,67.3425556000136,0.146158389252543,"Psma5",0,"7","1",1.20250917435885,-2.89440028923095
"Taf13","OK",9.69993646828465e-78,18.6270289654927,0.0403684641127082,"Taf13",2.48965036019306e-77,"7","1",0.692128757250318,-2.31894986885131
"Stxbp3","OK",2.50303328125558e-50,14.8720448017999,0.0322147073108242,"Stxbp3",5.74591445223659e-50,"7","1",1.173099348557,-2.1766034867102
"Rnpc3","OK",1.93065339577491e-107,21.9866919993008,0.0476606955861321,"Rnpc3",5.43013986480523e-107,"7","1",0.601327026498327,-2.00351684349121
"Dph5","OK",1.03899631958367e-75,18.3751326491241,0.0398194818256117,"Dph5",2.64989024716721e-75,"7","1",1.09300095797778,-2.41748206871093
"Rtca","OK",1.97560411330897e-186,29.0967081225761,0.0631042632854217,"Rtca",6.73763227870764e-186,"7","1",1.21279997588397,-1.99246995704712
"Alg14","OK",0,54.9091185201908,0.119157289980169,"Alg14",0,"7","1",1.20284182788135,-2.92356364982666
"Ostc","OK",0,52.0672950906971,0.112992552563776,"Ostc",0,"7","1",-0.0152404510855583,-3.11075656669677
