"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Sumo1","OK",0,67.9702286440863,0.147518278448775,"Sumo1",0,"8","1",2.30141288996936,-1.78220718162597
"Pnkd","OK",0,62.8507067969657,0.136406002484088,"Pnkd",0,"8","1",2.88582379580737,-1.66142480629028
"Fbxo36","OK",3.15001201961542e-09,5.80859244474601,0.0125386964391401,"Fbxo36",5.28381326508671e-09,"8","1",2.93269879580737,-1.64743011253418
"Cops9","OK",3.01960229806603e-189,29.3184291053822,0.0636002911138663,"Cops9",1.03557220262457e-188,"8","1",3.39761430979968,-2.20912044303955
"Dtymk","OK",4.64696377736863e-94,20.5408410150538,0.0445384853648971,"Dtymk",1.25405822403345e-93,"8","1",2.37780267955066,-1.91684215324462
"Snrpe","OK",3.22980144258924e-21,9.38222325737948,0.0203135560828511,"Snrpe",6.19945477950581e-21,"8","1",2.92151529551745,-1.81729858177246
"2310009B15Rik","OK",1.39583518547824e-103,21.5796175999669,0.046792070009976,"2310009B15Rik",3.876813947269e-103,"8","1",2.32687051059009,-2.16544168251098
"Glrx2","OK",0,67.2472373501854,0.145950251151479,"Glrx2",0,"8","1",2.52752191783191,-2.60325687187255
"Uchl5","OK",7.35563721731824e-251,33.8086634686957,0.0733384216475041,"Uchl5",2.82765752837349e-250,"8","1",1.85813052417041,-2.2298523690039
"Tsen15","OK",1.07113548362067e-48,14.6184483697319,0.0316684878434082,"Tsen15",2.43878291463886e-48,"8","1",1.74837810755969,-2.03274410026611
"Stx6","OK",3.79239626176009e-33,11.9370703234436,0.0258369295491935,"Stx6",7.94407216937114e-33,"8","1",2.00674302340747,-1.65426271217407
"Cacybp","OK",0,67.6720923070307,0.146872595523705,"Cacybp",0,"8","1",2.11866242648364,-2.09115283744873
"Tmco1","OK",0,86.3607495146628,0.187453443288672,"Tmco1",0,"8","1",2.54649431468249,-2.37848537223877
"Pfdn2","OK",0,52.1703886760428,0.113213553843275,"Pfdn2",0,"8","1",2.35067672492267,-2.4294864441687
"Slamf9","OK",0.00845807733004277,2.388525058995,0.00511617590232473,"Slamf9",0.0121101774367637,"8","1",3.39414031268359,-0.949789931946407
"Fh1","OK",0,112.683421856339,0.244608609225176,"Fh1",0,"8","1",3.51365287066699,-0.990281751328121
"Cox20","OK",0,41.5722149404536,0.0902063803145596,"Cox20",0,"8","1",3.70023877383471,-1.58262532013
"Lyplal1","OK",0,44.2390742282845,0.0959866237950941,"Lyplal1",0,"8","1",3.12659985781909,-1.24600475090087
"Rrp15","OK",2.44450146069995e-216,31.3719197260242,0.0680464653964618,"Rrp15",8.82173713667105e-216,"8","1",2.01164085627795,-2.11758725898803
"Nenf","OK",0,52.123000054084,0.113114204364021,"Nenf",0,"8","1",2.11458809138537,-1.84685104148925
"Rpp38","OK",2.59526320731197e-25,10.329360877807,0.0223470645996261,"Rpp38",5.14120467041259e-25,"8","1",1.79793162108661,-2.33656327980102
"Atp5c1","OK",0,50.8843836549315,0.110418982166813,"Atp5c1",0,"8","1",3.32382828952075,-0.987340142899166
"Commd3","OK",0,81.0126558000099,0.175842373664877,"Commd3",0,"8","1",2.01020974875689,-2.17230241554321
"Pdss1","OK",4.20913094084224e-26,10.5024322481863,0.022724226358948,"Pdss1",8.39361184363947e-26,"8","1",2.7622597909093,-1.59916584747375
"Ssna1","OK",3.23453150558503e-296,36.7659368079367,0.0797665015578178,"Ssna1",1.32982898470833e-295,"8","1",2.34087998629809,-1.98373668449462
"Swi5","OK",0,72.8677349754625,0.158152218242936,"Swi5",0,"8","1",2.56979448558093,-2.53512065666259
"1110008P14Rik","OK",0,40.3262674562862,0.0875011605972263,"1110008P14Rik",0,"8","1",2.59226925135852,-2.67788093345703
"Cutal","OK",0,54.0170681161427,0.117222566800815,"Cutal",0,"8","1",2.63896686793567,-2.06209390419067
"Ndufa8","OK",0,55.208338271834,0.119814213533578,"Ndufa8",0,"8","1",2.6491120553136,-2.48271100776733
"Mrrf","OK",1.34835902121423e-230,32.400543792565,0.070282513363626,"Mrrf",4.99296889368431e-230,"8","1",1.8267505860448,-1.90660159843505
"Tank","OK",5.70207939305088e-59,16.1497398754905,0.0349921651069178,"Tank",1.35841048724687e-58,"8","1",2.14274198771716,-1.60567586677612
"Nostrin","OK",0,93.1302217703497,0.202147338034602,"Nostrin",0,"8","1",2.00261897803546,-2.22625177162231
"Mettl5","OK",0,37.7169324573714,0.0818262039064628,"Mettl5",0,"8","1",3.13658816577197,-1.35412471550048
"Mettl5os","OK",1.43471238502626e-05,4.18358915985122,0.0089720243498371,"Mettl5os",2.2471734514727e-05,"8","1",2.92010075808764,-1.99301641243042
"Sp3os","OK",0.00590637594170658,2.51768916332583,0.00540068320815014,"Sp3os",0.00851396035322389,"8","1",2.89205105067492,-1.24034564750732
"Chrna1os","OK",5.35164208091343e-08,5.31435998621199,0.0114690427151581,"Chrna1os",8.80713259648121e-08,"8","1",3.00284225703479,-1.86042802589477
"Mtx2","OK",0,90.461654248976,0.196356177221537,"Mtx2",0,"8","1",2.42652065516711,-1.61295621650756
"Prkra","OK",8.14411008520038e-189,29.2846077092005,0.0635137227992055,"Prkra",2.79239648322948e-188,"8","1",2.47605592967273,-1.87467448967041
"Fkbp7","OK",9.20349140580127e-27,10.6449567028989,0.0230349469209716,"Fkbp7",1.84636159742201e-26,"8","1",2.36603958369494,-2.26167934196533
"Dusp19","OK",2.80786826420094e-31,11.5734805653153,0.0250594722662409,"Dusp19",5.81104341063629e-31,"8","1",2.40937788249255,-2.16765754478515
"C1qtnf4","OK",6.51107403683952e-12,6.76839206530156,0.0146232930710892,"C1qtnf4",1.1332256640901e-11,"8","1",1.69049424887896,-2.04540364997924
"Ndufs3","OK",0,67.4147950588531,0.146317168456015,"Ndufs3",0,"8","1",2.54281599284411,-1.67840163963379
"Apip","OK",2.20517511522645e-235,32.7386091786998,0.0710174842395847,"Apip",8.23140031440071e-235,"8","1",3.32572085620166,-0.901737144165645
"Tcp11l1","OK",1.56529789012842e-130,24.2807608629514,0.0526486500902821,"Tcp11l1",4.69558722992126e-130,"8","1",2.06171483756305,-2.57575767295898
"Them7","OK",1.59211236095397e-15,7.88346614246246,0.0170420859666299,"Them7",2.89017150893231e-15,"8","1",2.99972088099719,-1.31525056617797
"Dnajc24","OK",9.89248609004339e-105,21.701669033265,0.0470488744333482,"Dnajc24",2.76156976421452e-104,"8","1",2.59196812869311,-1.56744354026855
"Haus2","OK",2.96963638607829e-28,10.9601623471312,0.0237244951138374,"Haus2",6.02778359304247e-28,"8","1",2.07242293120624,-1.90386312263549
"Hypk","OK",4.36418393131633e-59,16.1662262799626,0.0350344051785004,"Hypk",1.04016783915944e-58,"8","1",2.5171642995,-2.80665080802978
"Dtwd1","OK",2.82602597940326e-84,19.4160039576726,0.0420827868143588,"Dtwd1",7.40858786696256e-84,"8","1",2.2390744185567,-1.8493649269873
"Blvra","OK",7.2959758264085e-282,35.8564480965026,0.0777829794979934,"Blvra",2.94278066828264e-281,"8","1",3.40932614566089,-1.03628413932861
"Ndufaf5","OK",1.3351811560217e-45,14.1248319171016,0.0305970632105809,"Ndufaf5",2.99326713295106e-45,"8","1",3.43954188586474,-0.931460788422237
"Macrod2","OK",2.81116972932476e-09,5.82762007600114,0.0125752130877777,"Macrod2",4.71854023030378e-09,"8","1",2.35029811621905,-1.88333719032348
"Smim26","OK",6.4283421772769e-125,23.7433953330345,0.0514918492006974,"Smim26",1.90157311162961e-124,"8","1",2.81562239886523,-2.61029784935058
"Mcts2","OK",1.59914565681593e-13,7.28577383414398,0.0157523854790918,"Mcts2",2.8295275865347e-13,"8","1",2.51709778071643,-2.26260917442382
"Dynlrb1","OK",0,66.6945414018402,0.144753786730333,"Dynlrb1",0,"8","1",2.58876521350146,-2.47692697303833
"Romo1","OK",3.44851019402545e-17,8.34878251295217,0.0180699012799412,"Romo1",6.36951804520877e-17,"8","1",3.32020075083972,-2.28721492546142
"Pcif1","OK",2.11052878890323e-83,19.3124453395034,0.0418682510540617,"Pcif1",5.51400385888561e-83,"8","1",2.2166910863042,-2.61145036476196
"Dpm1","OK",1.10949858329629e-116,22.9321865515673,0.0497214976081759,"Dpm1",3.20891785425616e-116,"8","1",1.7522934174657,-2.26326101081909
"Pfdn4","OK",6.95467088316667e-87,19.7221830636236,0.0427538384207153,"Pfdn4",1.83545335760873e-86,"8","1",2.42167324782611,-2.56954019325317
"Atp5e","OK",0,89.787683464228,0.194868067426272,"Atp5e",0,"8","1",3.84643728495837,-1.40577237861694
"Zfp971","OK",0.00103600430904908,3.07971198046115,0.00661008012170108,"Zfp971",0.00153839461455171,"8","1",2.6202600693822,-2.56399886863769
"Ndufb11","OK",2.42322730504308e-39,13.0706267834756,0.0283207362104131,"Ndufb11",5.26010936324907e-39,"8","1",3.49833638430835,-1.83169191139282
"Uxt","OK",8.35029251580093e-54,15.3986949734405,0.0333736350326557,"Uxt",1.94810493635228e-53,"8","1",2.33712012530566,-2.71303527610839
"Ndufa1","OK",2.83609075957134e-11,6.55213082357383,0.0141687263293494,"Ndufa1",4.893302410642e-11,"8","1",3.67661840678454,-1.73728482978881
"Mcts1","OK",0,66.3548394132874,0.14401278645616,"Mcts1",0,"8","1",2.56502945185901,-2.52005498664917
"1110012L19Rik","OK",5.71099230856493e-93,20.4186312087796,0.0442645193295826,"1110012L19Rik",1.53552439277312e-92,"8","1",3.15993077517749,-1.18433444755615
"Naa10","OK",0,52.10411673246,0.113068012763042,"Naa10",0,"8","1",2.11799390078784,-2.46281020896972
"Fundc2","OK",2.31697914547974e-154,26.4409743163407,0.0573362783098248,"Fundc2",7.34901085617596e-154,"8","1",2.43892879248858,-1.68086974876464
"Apoo","OK",6.38263017744778e-190,29.3713286741154,0.0637079842844893,"Apoo",2.1903928826211e-189,"8","1",3.4028893208623,-1.20475738304199
"Pin4","OK",5.61869162092383e-130,24.2281577036619,0.052546898428998,"Pin4",1.68187559498761e-129,"8","1",3.1767090058446,-2.24278037803711
"Cox7b","OK",8.49209594119419e-13,7.05724018347217,0.0152652766490315,"Cox7b",1.49139697543746e-12,"8","1",3.86679751635791,-1.37343423622192
"Apool","OK",1.07884506923639e-173,28.071920371874,0.060881234585103,"Apool",3.589824754812e-173,"8","1",3.32173616648913,-1.00173180358947
"Timm8a1","OK",0,52.7259152871142,0.114422833614368,"Timm8a1",0,"8","1",2.77471763850451,-2.07521217125
"Tceal8","OK",0,57.8610946500472,0.125567619134763,"Tceal8",0,"8","1",1.92541451216937,-2.37353389518798
"Bex3","OK",4.30785064309547e-232,32.5065525127566,0.0705177275943274,"Bex3",1.59983508008124e-231,"8","1",3.30020577670337,-1.15647380607666
"Tceal1","OK",2.5315566408129e-14,7.53028128516765,0.0162670562219408,"Tceal1",4.52373672386892e-14,"8","1",2.93221981288196,-1.21432130592407
"Nup62cl","OK",0.001719021347816,2.92558949671604,0.0062656550767287,"Nup62cl",0.00253007051316727,"8","1",1.86871702433825,-2.11079137580932
"Psmd10","OK",0,42.9164036529053,0.0931119340000055,"Psmd10",0,"8","1",2.18471820117236,-1.62413137214721
"Atg4a","OK",2.16587224696757e-80,18.9510117470629,0.0410743269563819,"Atg4a",5.61360968205076e-80,"8","1",1.83042664290667,-1.92439763801635
"Tmem29","OK",3.11599667200323e-98,21.0024264883717,0.0455369777492276,"Tmem29",8.50791464809435e-98,"8","1",3.00525529147387,-1.98335950630249
"1810022K09Rik","OK",5.72544415851427e-115,22.7598991925698,0.049359979879064,"1810022K09Rik",1.64783961008479e-114,"8","1",3.53058345080615,-2.01961105125488
"Ndufb5","OK",3.64111169786337e-96,20.7750276051464,0.0450501145539062,"Ndufb5",9.88707328484148e-96,"8","1",3.6892309880376,-1.02461807983459
"Dnajc19","OK",6.07270073757354e-87,19.7290403513871,0.042779174761723,"Dnajc19",1.60296284929956e-86,"8","1",3.76012570620776,-1.19439428108276
"1810062G17Rik","OK",2.10391750756661e-25,10.3494757617292,0.0223923385933303,"1810062G17Rik",4.17270618281688e-25,"8","1",2.76352054835559,-1.97142713325561
"Exosc9","OK",3.54399108073452e-201,30.2398796126196,0.0655874539974172,"Exosc9",1.24380612299805e-200,"8","1",2.04769344092608,-2.10426299827636
"Ndufc1","OK",2.77877827006469e-05,4.03084974140039,0.00869433040874143,"Ndufc1",4.32320229791869e-05,"8","1",3.88426239253283,-1.4339174534613
"Exosc8","OK",8.61901572959398e-106,21.8135960508153,0.0472954246686208,"Exosc8",2.41310392882457e-105,"8","1",2.8391788697362,-1.5846001412207
"Commd2","OK",0,38.4276591420863,0.0833709844324173,"Commd2",0,"8","1",2.44499690295459,-1.68055026786865
"Rarres1","OK",0,110.798987112167,0.240513417726752,"Rarres1",0,"8","1",3.14614112139941,-1.21600215690673
"Mnd1","OK",9.67650254782623e-11,6.36638914830614,0.0137554856780912,"Mnd1",1.65760814466564e-10,"8","1",2.33534176112414,-1.83247916954101
"Lamtor2","OK",0,97.2657165071617,0.211130968377398,"Lamtor2",0,"8","1",2.22757417918445,-2.80121915596069
"Slc50a1","OK",0,71.9061769281979,0.156063917470227,"Slc50a1",0,"8","1",2.37721318961383,-1.7100245262915
"S100a10","OK",2.48457301434806e-69,17.56020953583,0.0380680194449784,"S100a10",6.19445367700216e-69,"8","1",3.24275691272021,-1.6195852066809
"Bola1","OK",8.18558911320321e-167,27.5025380934398,0.0596564887397881,"Bola1",2.67265676500347e-166,"8","1",2.27838725806476,-2.86362569587768
"Hist2h2aa1","OK",0.000354164433436586,3.38633488768487,0.00728969497142029,"Hist2h2aa1",0.000534350296725956,"8","1",3.13555032969714,-1.90996377723754
"Bcas2","OK",0,90.3350652832697,0.196080360414119,"Bcas2",0,"8","1",1.90091140033008,-2.07560556190551
"Atp5f1","OK",0,89.9794567510938,0.195304905099689,"Atp5f1",0,"8","1",3.17535621882678,-1.21423118370117
"Lamtor5","OK",2.18842677930607e-242,33.2270733685979,0.072081257455466,"Lamtor5",8.2777742629738e-242,"8","1",2.2023392415166,-2.67201869743408
"Gstm5","OK",1.36907829924183e-178,28.4702294117694,0.0617536839777142,"Gstm5",4.59548450805751e-178,"8","1",3.19236833811999,-1.61035006301941
"Gstm6","OK",0,126.137119205972,0.273819688413757,"Gstm6",0,"8","1",3.31811816455127,-1.13089483039917
"1700061I17Rik","OK",0.0193714778456025,2.06690660030895,0.0044131484426815,"1700061I17Rik",0.0273172423180717,"8","1",2.60218722583056,-1.53349178093017
"Rwdd3","OK",4.79874005157282e-27,10.7054388763431,0.0231688374874546,"Rwdd3",9.64595222487871e-27,"8","1",2.71504885913135,-1.56858866470398
"1810037I17Rik","OK",2.1519994467161e-173,28.0473429783849,0.0608397062692216,"1810037I17Rik",7.15294740174204e-173,"8","1",2.75055844546557,-2.40912311332763
"Cyp2u1","OK",1.26769809354254e-49,14.7630527931149,0.0319729222956612,"Cyp2u1",2.90011016532581e-49,"8","1",2.87042314769031,-2.12089221733154
"Ppa2","OK",0,82.8373416103589,0.179802018927747,"Ppa2",0,"8","1",2.46468264819385,-1.75122277992309
"Cisd2","OK",0,45.7957439529449,0.0993745310410221,"Cisd2",0,"8","1",2.20016677142383,-2.38791196601928
"Adh7","OK",1.33747487358699e-33,12.0234707022856,0.0260272519169912,"Adh7",2.81088019311116e-33,"8","1",2.52132971049548,-2.21672981041015
"Gm43573","OK",0.000744312266027492,3.17689201367192,0.00682967781882247,"Gm43573",0.00110998509511818,"8","1",2.80438096286059,-2.44868438499511
"Lrriq3","OK",0.000702386295007306,3.19366864380905,0.00685766544584228,"Lrriq3",0.00104899270939541,"8","1",2.95608718158008,-1.76175086753906
"Chchd7","OK",6.6124363155433e-06,4.35635086532091,0.00939880540531386,"Chchd7",1.04488358938919e-05,"8","1",2.83844048739673,-2.46004646080078
"Ndufaf6","OK",1.68209254952202e-247,33.5793015441234,0.0728463980395083,"Ndufaf6",6.43081440527095e-247,"8","1",3.62617594958545,-0.896389892273556
"Fam92a","OK",3.33045478138642e-221,31.726679914004,0.068822402478977,"Fam92a",1.21217478895924e-220,"8","1",2.72269041301013,-1.61848037498535
"Rmdn1","OK",0,38.9313809427048,0.0844663906916182,"Rmdn1",0,"8","1",3.10224849940539,-1.16674988525451
"Coq3","OK",1.2716896432068e-164,27.3187028702126,0.0592430742350616,"Coq3",4.13366576216755e-164,"8","1",2.31143111945392,-2.68097417610229
"Ndufaf4","OK",0,51.5261197614515,0.111807469025258,"Ndufaf4",0,"8","1",1.83210916281939,-2.30725829856933
"Lyrm2","OK",4.41834074012167e-35,12.301992709239,0.0266463219472656,"Lyrm2",9.36277626343304e-35,"8","1",2.68757469416858,-2.26589601295532
"Akirin2","OK",3.73010465273124e-13,7.17072414373282,0.0154855378373905,"Akirin2",6.5749906354309e-13,"8","1",3.17845351458789,-2.30645721214355
"Smim8","OK",4.31245713189606e-34,12.1166142179482,0.026245675819915,"Smim8",9.08687852475843e-34,"8","1",3.55435521365405,-1.07063119667114
"Ndufb6","OK",4.09605085844155e-56,15.7388483880834,0.0341152344264958,"Ndufb6",9.64113476250382e-56,"8","1",3.81043822528125,-1.44668619888366
"Bag1","OK",0,88.7826774753811,0.192712963907001,"Bag1",0,"8","1",2.10193748236896,-2.1278826500708
"Nudt2","OK",0,40.9279522903623,0.0888037077708323,"Nudt2",0,"8","1",3.55558616877795,-1.25773470657409
"Dctn3","OK",0,64.6960541023083,0.140412577384427,"Dctn3",0,"8","1",2.06973285437823,-2.2730070854956
"Gm13307","OK",0.0196842654869174,2.0603140148503,0.00437281191700008,"Gm13307",0.0277506670398414,"8","1",3.506107161057,-1.12785785453857
"Stoml2","OK",0,109.217923877518,0.237082606217427,"Stoml2",0,"8","1",2.49518759013415,-1.63677280204834
"Hint2","OK",0,43.9034130765672,0.0952677971930572,"Hint2",0,"8","1",2.4729998803258,-1.85479228752197
"Clta","OK",0,124.013786724359,0.269209977242325,"Clta",0,"8","1",1.80832357169391,-1.96533935325683
"Exosc3","OK",0,66.5303635114162,0.144386694460339,"Exosc3",0,"8","1",2.13896817923785,-2.34595983284057
"Dnajc25","OK",0,87.9001301341677,0.190788266245977,"Dnajc25",0,"8","1",2.99389869929553,-2.02894418495239
"Gng10","OK",1.77780883901657e-168,27.6412503934865,0.0599444812499859,"Gng10",5.8257837554001e-168,"8","1",3.03009850741626,-1.32631461875976
"Cdc26","OK",8.56996907575575e-274,35.334839579592,0.0766583647662751,"Cdc26",3.40819195815742e-273,"8","1",2.21232576133014,-2.61546628730835
"Pole3","OK",1.66827534705836e-55,15.6497255967784,0.0339139606085855,"Pole3",3.9195006352308e-55,"8","1",2.28593404055835,-2.24508254783691
"Atp6v1g1","OK",0,72.4189429877038,0.157183018108974,"Atp6v1g1",0,"8","1",2.17591221095324,-2.48106258171142
"Dmac1","OK",4.19335739748136e-147,25.8021554889393,0.0559576910123375,"Dmac1",1.30599218295949e-146,"8","1",2.45566732646228,-2.57056873100341
"Tm2d1","OK",0,84.305525577638,0.182988036143509,"Tm2d1",0,"8","1",2.29307765723468,-2.34821479576171
"Hspb11","OK",1.73959885367434e-12,6.95686836037291,0.0150419112632883,"Hspb11",3.04325530709577e-12,"8","1",2.31067437888385,-1.8960859085852
"Uqcrh","OK",3.18083198048301e-08,5.40832574967568,0.0116846864274501,"Uqcrh",5.25044580813758e-08,"8","1",2.94610173465014,-2.12920444267334
"Prdx1","OK",0,45.1730348445899,0.0979365194485347,"Prdx1",0,"8","1",3.43865639926196,-1.15596359031738
"Atp6v0b","OK",0,100.377835327902,0.217889106444714,"Atp6v0b",0,"8","1",2.16924113990069,-1.86199491279663
"Med8","OK",0,67.7269196597341,0.146989781665005,"Med8",0,"8","1",1.90327603579761,-2.14351814048828
"Svbp","OK",1.28439619455908e-277,35.5829787360238,0.0771938841962984,"Svbp",5.14127557189884e-277,"8","1",2.79672295809985,-1.56347983139099
"AU022252","OK",6.77708386156795e-81,19.0120533473327,0.0412146427745903,"AU022252",1.7597908152992e-80,"8","1",3.54326803447009,-0.989975860291134
"Ppih","OK",6.78774782409489e-46,14.1724127146878,0.0307039363266136,"Ppih",1.52550102535356e-45,"8","1",2.92194778681994,-1.7833830620581
"Ppie","OK",0,44.936189615418,0.0974939427102093,"Ppie",0,"8","1",2.25914747477771,-1.69198911445678
"Ndufs5","OK",4.39949968098888e-222,31.7903542389401,0.0689674975435556,"Ndufs5",1.6054663875159e-221,"8","1",3.71947939158679,-1.72174709098877
"Mycbp","OK",8.73487744588186e-159,26.8229053616833,0.0581759040235765,"Mycbp",2.8012667874267e-158,"8","1",2.76463253260852,-2.36953513877929
"Utp11","OK",0,61.7651227222947,0.134044574838675,"Utp11",0,"8","1",2.05687303305865,-2.3111774231726
"Mtf1","OK",8.04880893693248e-76,18.3889813253162,0.0398521165587778,"Mtf1",2.05484670677468e-75,"8","1",2.45582921267749,-2.19963042991699
"Lsm10","OK",7.26460246894272e-109,22.1350685202222,0.0479913201055772,"Lsm10",2.05417057818065e-108,"8","1",1.74768335582019,-2.13196962135376
"Smim12","OK",0,63.4557845306174,0.137712007208586,"Smim12",0,"8","1",2.12813765765429,-1.76245801704467
"Ccdc28b","OK",1.58101267645166e-20,9.21331597583217,0.019926419776673,"Ccdc28b",3.01654305083661e-20,"8","1",2.46074254275561,-1.65299957054199
"Taf12","OK",0,45.2761512316265,0.0982391421547358,"Taf12",0,"8","1",2.07921893359424,-2.13035266655029
"Atpif1","OK",3.02421581857137e-25,10.3146770411184,0.0223383378728108,"Atpif1",5.98554107310372e-25,"8","1",3.4687867856145,-1.32402198570312
"Dnajc8","OK",0,62.1632353583264,0.13490561923791,"Dnajc8",0,"8","1",2.14856393100024,-1.9606816078955
"Rpa2","OK",2.69149914951163e-31,11.5771105499769,0.0250670886639521,"Rpa2",5.5709633213517e-31,"8","1",2.38036937476397,-1.77801435249389
"Cd164l2","OK",0.00186642929997711,2.89989653022676,0.00620164710961577,"Cd164l2",0.00274228556559106,"8","1",2.18559260131122,-2.71689288871826
"Hmgn2","OK",2.90155238520901e-74,18.193572791132,0.0394388655691067,"Hmgn2",7.36100781433075e-74,"8","1",1.86365384818316,-2.04735296028198
"Tmem50a","OK",0,141.532737606082,0.307248440054861,"Tmem50a",0,"8","1",2.15379507304431,-1.53210633056701
"Camk2n1","OK",0,53.9462607686305,0.117064602571409,"Camk2n1",0,"8","1",3.16463477374316,-2.3512427117163
"Minos1","OK",4.77149646670501e-111,22.3605035949598,0.0484928997983035,"Minos1",1.3579799472385e-110,"8","1",3.26104504824878,-2.16344707267822
"Sdhb","OK",0,102.613800373147,0.222740325420287,"Sdhb",0,"8","1",3.11672956706286,-1.48292510765136
"Gm13056","OK",7.85507929895087e-11,6.39831436530872,0.0138222341604324,"Gm13056",1.34709994513513e-10,"8","1",3.26560671092273,-1.19254963653625
"Fhad1","OK",0.0170902958751714,2.11793477789904,0.00450880549242861,"Fhad1",0.0241581737726247,"8","1",2.76289684535266,-2.45317094581665
"Fbxo6","OK",0,63.8183244843446,0.138508010449691,"Fbxo6",0,"8","1",2.75055153132678,-1.56051175849975
"Slc2a5","OK",2.55493971314691e-14,7.52908070586864,0.0162548741571859,"Slc2a5",4.56498848234026e-14,"8","1",3.49531609774829,-0.875057151489864
"Park7","OK",0,98.6406943447007,0.214115681795133,"Park7",0,"8","1",2.84828836680652,-1.70295064704956
"Camta1","OK",3.10394072225216e-27,10.7457153406078,0.0232651985018283,"Camta1",6.25235752426317e-27,"8","1",2.68589527369739,-2.53511016624511
"A430005L14Rik","OK",0,63.3810382561715,0.137551142759013,"A430005L14Rik",0,"8","1",2.52383310557605,-1.76636188285888
"Rer1","OK",0,99.6134370346723,0.216228821034549,"Rer1",0,"8","1",2.4395982718587,-1.82131307380737
"Aurkaip1","OK",0,53.2358787639904,0.115531209604556,"Aurkaip1",0,"8","1",2.34502656222583,-2.67344062583984
"Tmem60","OK",0,38.1388388905156,0.0827436277914505,"Tmem60",0,"8","1",1.99488551379443,-2.45488469856323
"Gsap","OK",1.39103510405384e-98,21.0407056588904,0.0456152916077572,"Gsap",3.80146796850668e-98,"8","1",3.22707230807544,-0.949451139145504
"Tomm7","OK",4.591238717461e-14,7.45215927137488,0.0161230969236096,"Tomm7",8.18041289158777e-14,"8","1",3.4087453580022,-2.14253776329101
"Haus3","OK",2.56351732001406e-07,5.02149684426621,0.0108311503301453,"Haus3",4.16683737080465e-07,"8","1",2.33027286292315,-1.71004455345214
"Med28","OK",0,52.3998641045241,0.113714501838634,"Med28",0,"8","1",2.09923751116992,-2.57348554390014
"Smim20","OK",0,69.3344045633639,0.150481862342803,"Smim20",0,"8","1",2.75372249842883,-2.01484744804443
"Dcun1d4","OK",1.00844002519353e-27,10.8489687526381,0.0234728644970213,"Dcun1d4",2.04071929556794e-27,"8","1",3.32481391192676,-1.81647460716308
"Dck","OK",0.000207210966337403,3.53072528168182,0.00758541120788771,"Dck",0.000314864501902819,"8","1",2.22544939280749,-1.96564929740966
"Cox18","OK",5.16819355631069e-142,25.3444869522588,0.0549569627883374,"Cox18",1.59308448729327e-141,"8","1",2.27391333342792,-2.76106231468261
"Mthfd2l","OK",1.55902116964249e-118,23.1170763767254,0.0501197757857931,"Mthfd2l",4.53041558551714e-118,"8","1",2.30922980071307,-1.70315473335327
"Cxcl13","OK",0,53.133254761559,0.115304093467451,"Cxcl13",0,"8","1",3.57145530940295,-0.912187745743404
